7.997692603136642431e-01,4.612950151788698383e-01,5.763098220670376248e-01,7.757890057215873769e-01
7.805849506823983042e-01,4.455576459442047721e-01,9.032133011340303108e-01,7.855972812653860826e-01
7.793426958716632713e-01,4.478659098572967956e-01,8.282899324724728451e-01,7.753867157090068574e-01
9.826705862862440410e-01,6.442347909369722236e-01,1.960302262001890616e-01,8.736808212049957945e-01
9.837090700964136181e-01,6.372344723291882840e-01,1.943317456377844366e-01,8.897099580157058485e-01
8.529506170632528139e-01,4.697578127794374003e-01,3.076293691354202720e-01,7.773992084301702965e-01
9.979698763852533627e-01,8.157939004396361771e-01,2.579270808155826877e-01,9.430884286902819769e-01
9.592802542626500673e-01,6.193713039697982259e-01,5.384098521121799541e-01,8.951069839628810199e-01
9.917036202972757675e-01,7.809439804926694428e-01,1.159012303413172740e-01,8.769347591563406707e-01
9.739729548505272616e-01,6.345785756219061158e-01,3.793725207059551741e-01,9.007724229539521010e-01
7.966095238110753041e-01,4.279356585783533062e-01,2.710739917949710476e-01,7.901669210397506138e-01
7.493607010590734863e-01,4.373486732237480412e-01,8.551106871198412840e-01,7.652768919299907102e-01
8.789820672621810882e-01,4.637048116494911776e-01,1.052429338605671560e-01,7.966352916895508285e-01
9.786549259260961531e-01,6.414138865484007024e-01,3.060688210578809132e-01,8.832858275237552848e-01
8.672906045106567596e-01,4.938689892531503700e-01,3.612526672620254287e-01,7.751585491251855586e-01
9.992846518974720649e-01,8.874768815075507744e-01,1.928002571076316007e-01,9.435881734883531102e-01
9.869753539082997129e-01,6.929718755980605049e-01,3.835717696031151203e-01,9.378913934144231801e-01
8.579054530206864371e-01,4.711865703080423406e-01,2.102858059341241592e-01,7.624554952322984969e-01
9.968960611161741259e-01,9.664751541712460758e-01,2.106863521557565400e-01,9.244089429643642664e-01
9.895717028873040055e-01,8.492115867877392255e-01,2.321608093750805457e-01,8.876230180896260702e-01
9.042439820947941742e-01,5.145843731909749419e-01,1.781392287447592926e-01,7.614249205961025613e-01
9.778243311435934615e-01,6.412414234233232424e-01,3.374403025625402064e-01,8.905253784860815980e-01
7.856751584867900373e-01,4.426274203308616650e-01,4.637306416429589628e-01,7.826229348160426147e-01
9.978080869782164353e-01,9.737302781270434915e-01,3.250886779853456865e-02,9.001078977444052498e-01
9.955972445773081381e-01,9.073786068613161060e-01,3.187265548678150928e-01,9.401335501026218955e-01
9.905876645236573186e-01,8.951738340573047736e-01,2.740177201135790552e-01,8.956217404967817819e-01
9.905474214514129461e-01,7.950743570556447759e-01,2.438951754605049871e-01,8.915348887546644674e-01
9.765714704929583379e-01,6.492460697335624698e-01,3.939453009533084860e-01,8.988088565837527577e-01
9.914992814737637605e-01,8.462118140807304290e-01,1.815894634698196342e-01,8.835596031802046557e-01
9.916300140682112740e-01,6.977615918511577142e-01,1.482872756133069014e-02,8.784163474049714315e-01
9.872516237367245928e-01,7.125377796354267490e-01,2.814052411857260738e-01,9.006775548771482898e-01
9.902390814432354693e-01,9.835299556846354152e-01,3.297220688644759701e-01,9.168250714600858498e-01
9.936919305547162740e-01,8.343882454758720923e-01,1.324081764502732517e-01,8.944007064136313412e-01
9.830153956858389552e-01,6.707268325293170852e-01,3.828263098594878455e-01,9.197893034609472274e-01
9.858214082143768042e-01,8.323793787502319352e-01,2.987531045779315830e-01,8.878376921199347960e-01
9.953306035045923483e-01,9.048717867306828033e-01,1.031327790716451975e-02,8.869309504480377138e-01
9.840518836957369286e-01,9.437973643990861250e-01,3.929808674103741906e-01,9.057344055404176197e-01
8.981721427928791579e-01,5.009075631588838506e-01,1.437089222569445379e-01,7.730981366918928677e-01
9.946300795269443773e-01,7.282410471495674997e-01,1.338038644784739217e-01,9.099432411365192541e-01
9.946095987717816778e-01,9.614829638769932796e-01,1.090072839511692093e-01,8.976172163185620612e-01
8.896148011370629272e-01,4.779734484428295183e-01,2.167244348500807494e-02,7.819587584412900361e-01
9.959436817621171167e-01,7.425160604764918792e-01,2.129756772471921300e-01,9.313988135280414360e-01
7.586975191265831198e-01,4.355907838682485655e-01,6.886126288991263333e-01,7.794658713041915377e-01
8.974580305719779272e-01,4.953535645359776751e-01,8.404863535583995127e-02,7.657986525117025378e-01
9.990223529067252528e-01,9.552366635289246677e-01,2.323229279962680804e-01,9.468395508301917785e-01
8.829082351299157860e-01,4.743212714605051783e-01,1.912788916528694871e-01,7.992111836135469272e-01
9.923033841321600157e-01,9.550122708703796537e-01,1.068198097575748795e-01,8.832667686046254962e-01
9.962440216239634161e-01,8.836447641937217323e-01,1.399122885466521637e-01,9.037426581547396420e-01
9.827205832327083890e-01,7.008458516050289910e-01,4.194745100998585885e-01,9.222143638262420007e-01
9.956251626967143054e-01,9.110779735274144864e-01,2.227372564011181888e-01,9.070777530741962469e-01
9.852119224419108034e-01,8.250905238221801774e-01,3.087265704074215744e-01,8.919506314356590027e-01
9.697725215991792602e-01,5.861626200208895909e-01,5.792431381078722019e-02,8.509954351179209731e-01
9.851181913896829290e-01,6.886869162346781481e-01,2.782353320406956154e-01,8.913094290272212117e-01
8.935848820217594524e-01,5.134852039756919728e-01,2.365984172594547408e-01,7.616447758871566220e-01
