logz logzerr logvol nlive logl logwt insert_order
-7.916331146059355888e+03 2.013546936793830788e+00 -3.603999999999714099e+00 1.000000000000000000e+03 -7.903227539062500000e+03 -7.913739794299815003e+03 1.834000000000000075e+00
-7.913667549269430310e+03 2.336343852410065480e+00 -3.604999999999713989e+00 1.000000000000000000e+03 -7.900442871093750000e+03 -7.910956126331065207e+03 1.673999999999999932e+00
-7.910891798273071799e+03 2.422448218728205926e+00 -3.605999999999713879e+00 1.000000000000000000e+03 -7.899347167968750000e+03 -7.909861423206065410e+03 1.324000000000000066e+00
-7.909556240356377202e+03 1.356953735044312603e+00 -3.606999999999713769e+00 1.000000000000000000e+03 -7.898671875000000000e+03 -7.909187130237315614e+03 1.661999999999999922e+00
-7.908661603639037821e+03 7.561474919503653469e-01 -3.607999999999713658e+00 1.000000000000000000e+03 -7.893176757812500000e+03 -7.903693013049814908e+03 6.620000000000000329e-01
-7.903686084169363312e+03 2.760227907273610004e+00 -3.608999999999713548e+00 1.000000000000000000e+03 -7.891444824218750000e+03 -7.901962079456065112e+03 1.554000000000000048e+00
-7.901797963899532988e+03 1.868471866103367240e+00 -3.609999999999713438e+00 1.000000000000000000e+03 -7.888941406250000000e+03 -7.899459661487315316e+03 1.582000000000000073e+00
-7.899367546131230483e+03 1.454093305802855562e+00 -3.610999999999713328e+00 1.000000000000000000e+03 -7.884282226562500000e+03 -7.894801481799815519e+03 9.819999999999999840e-01
-7.894791136689927953e+03 2.800050571823360368e+00 -3.611999999999713218e+00 1.000000000000000000e+03 -7.881763183593750000e+03 -7.892283438831064814e+03 1.680000000000000104e-01
-7.892205130969781749e+03 3.617010953243804394e+00 -3.612999999999713108e+00 1.000000000000000000e+03 -7.878235839843750000e+03 -7.888757095081065017e+03 1.947999999999999954e+00
-7.888725782429741230e+03 4.520112210185759594e+00 -3.613999999999712998e+00 1.000000000000000000e+03 -7.875925781250000000e+03 -7.886448036487315221e+03 1.921999999999999931e+00
-7.886350442534358990e+03 5.471270990233598752e+00 -3.614999999999712887e+00 1.000000000000000000e+03 -7.875553222656250000e+03 -7.886076477893565425e+03 1.247999999999999998e+00
-7.885510960150495521e+03 4.427417615766059633e+00 -3.615999999999712777e+00 1.000000000000000000e+03 -7.875217773437500000e+03 -7.885742028674815629e+03 1.209999999999999964e+00
-7.884926687944385776e+03 4.458832495807807383e+00 -3.616999999999712667e+00 1.000000000000000000e+03 -7.875049316406250000e+03 -7.885574571643564923e+03 1.056000000000000050e+00
-7.884505906234896429e+03 3.012490586893782130e+00 -3.617999999999712557e+00 1.000000000000000000e+03 -7.873896484375000000e+03 -7.884422739612315127e+03 1.481999999999999984e+00
-7.883770311406211476e+03 3.315747566589476669e+00 -3.618999999999712447e+00 1.000000000000000000e+03 -7.873313476562500000e+03 -7.883840731799815330e+03 1.439999999999999891e-01
-7.883111754671514973e+03 1.087989892749279930e+00 -3.619999999999712337e+00 1.000000000000000000e+03 -7.872365234375000000e+03 -7.882893489612315534e+03 1.239999999999999991e-01
-7.882303531789934823e+03 8.385618992419228146e-01 -3.620999999999712227e+00 1.000000000000000000e+03 -7.865166503906250000e+03 -7.875695759143564828e+03 1.790000000000000036e+00
-7.875694410218409757e+03 4.131289907784658766e+00 -3.621999999999712117e+00 1.000000000000000000e+03 -7.863677734375000000e+03 -7.874207989612315032e+03 3.400000000000000244e-01
-7.874004085315431439e+03 4.637853011559101901e+00 -3.622999999999712006e+00 1.000000000000000000e+03 -7.862154785156250000e+03 -7.872686040393565236e+03 1.989999999999999991e+00
-7.872448869224364898e+03 4.112987582923501861e+00 -3.623999999999711896e+00 1.000000000000000000e+03 -7.859440429687500000e+03 -7.869972684924815439e+03 1.782000000000000028e+00
-7.869891968559425550e+03 4.156653020206906746e+00 -3.624999999999711786e+00 1.000000000000000000e+03 -7.858429687500000000e+03 -7.868962942737315643e+03 6.600000000000000311e-02
-7.868630092578825497e+03 1.114738066616540291e+00 -3.625999999999711676e+00 1.000000000000000000e+03 -7.854734863281250000e+03 -7.865269118518564937e+03 1.872000000000000108e+00
-7.865235005596086921e+03 2.418751994546001871e+00 -3.626999999999711566e+00 1.000000000000000000e+03 -7.854222656250000000e+03 -7.864757911487315141e+03 5.320000000000000284e-01
-7.864275124832606707e+03 2.539462811370165163e+00 -3.627999999999711456e+00 1.000000000000000000e+03 -7.850820312500000000e+03 -7.861356567737315345e+03 1.391999999999999904e+00
-7.861303964315109624e+03 1.431984455286592128e+00 -3.628999999999711346e+00 1.000000000000000000e+03 -7.849168945312500000e+03 -7.859706200549815549e+03 1.677999999999999936e+00
-7.859521923812975729e+03 1.501325637511981448e+00 -3.629999999999711235e+00 1.000000000000000000e+03 -7.848895507812500000e+03 -7.859433763049814843e+03 1.943999999999999950e+00
-7.858783725025282365e+03 1.425755435885059708e+00 -3.630999999999711125e+00 1.000000000000000000e+03 -7.848517578125000000e+03 -7.859056833362315047e+03 5.620000000000000551e-01
-7.858217837325506480e+03 1.365504563574847730e+00 -3.631999999999711015e+00 1.000000000000000000e+03 -7.845714843750000000e+03 -7.856255098987315250e+03 1.167999999999999927e+00
-7.856123655696519563e+03 1.859574078981805156e+00 -3.632999999999710905e+00 1.000000000000000000e+03 -7.844469726562500000e+03 -7.855010981799815454e+03 1.187999999999999945e+00
-7.854726796635776736e+03 1.427967482088449813e+00 -3.633999999999710795e+00 1.000000000000000000e+03 -7.841279296875000000e+03 -7.851821552112315658e+03 1.098000000000000087e+00
-7.851768262177910401e+03 2.900556251169101873e+00 -3.634999999999710685e+00 1.000000000000000000e+03 -7.840638671875000000e+03 -7.851181927112314952e+03 3.200000000000000067e-02
-7.850739575689787671e+03 1.706986615855234923e+00 -3.635999999999710575e+00 1.000000000000000000e+03 -7.840442382812500000e+03 -7.850986638049815156e+03 9.459999999999999520e-01
-7.850162349039932451e+03 7.389852488744602654e-01 -3.636999999999710464e+00 1.000000000000000000e+03 -7.835567382812500000e+03 -7.846112638049815359e+03 6.580000000000000293e-01
-7.846095360754953617e+03 2.094153646262862711e+00 -3.637999999999710354e+00 1.000000000000000000e+03 -7.833973632812500000e+03 -7.844519888049815563e+03 1.700000000000000122e-01
-7.844331824905632857e+03 2.393260997553415148e+00 -3.638999999999710244e+00 1.000000000000000000e+03 -7.833491210937500000e+03 -7.844038466174814857e+03 9.400000000000000022e-02
-7.843481279295685454e+03 1.098833130117297996e+00 -3.639999999999710134e+00 1.000000000000000000e+03 -7.832967285156250000e+03 -7.843515540393565061e+03 1.940000000000000058e-01
-7.842805115943388046e+03 1.145305046233604740e+00 -3.640999999999710024e+00 1.000000000000000000e+03 -7.831302734375000000e+03 -7.841851989612315265e+03 1.715999999999999970e+00
-7.841525904109392286e+03 1.038429470024244239e+00 -3.641999999999709914e+00 1.000000000000000000e+03 -7.830690429687500000e+03 -7.841240684924815469e+03 1.125999999999999890e+00
-7.840680012870665450e+03 1.364498426477056103e+00 -3.642999999999709804e+00 1.000000000000000000e+03 -7.826879882812500000e+03 -7.837431138049814763e+03 1.497999999999999998e+00
-7.837393054655937704e+03 2.440236030942320333e+00 -3.643999999999709694e+00 1.000000000000000000e+03 -7.824942382812500000e+03 -7.835494638049814967e+03 1.883999999999999897e+00
-7.835355045136635454e+03 2.644812080941912225e+00 -3.644999999999709583e+00 1.000000000000000000e+03 -7.821698730468750000e+03 -7.832251985706065170e+03 1.762000000000000011e+00
-7.832208053428912535e+03 2.072653315076569580e+00 -3.645999999999709473e+00 1.000000000000000000e+03 -7.814814453125000000e+03 -7.825368708362315374e+03 1.316000000000000059e+00
-7.825367638130742307e+03 4.410111057408668600e+00 -3.646999999999709363e+00 1.000000000000000000e+03 -7.813719726562500000e+03 -7.824274981799815578e+03 1.600000000000000033e-02
-7.823985807408994333e+03 3.285252637495431394e+00 -3.647999999999709253e+00 1.000000000000000000e+03 -7.813443359375000000e+03 -7.823999614612314872e+03 4.099999999999999756e-01
-7.823299540000425623e+03 6.761227904110183040e-01 -3.648999999999709143e+00 1.000000000000000000e+03 -7.812378906250000000e+03 -7.822936161487315076e+03 1.050000000000000044e+00
-7.822408288089297457e+03 9.181602653767692024e-01 -3.649999999999709033e+00 1.000000000000000000e+03 -7.811590820312500000e+03 -7.822149075549815279e+03 1.645999999999999908e+00
-7.821577159155423033e+03 1.414883799328169323e+00 -3.650999999999708923e+00 1.000000000000000000e+03 -7.811249023437500000e+03 -7.821808278674815483e+03 1.052000000000000046e+00
-7.820992909513726772e+03 1.351868615087901127e+00 -3.651999999999708812e+00 1.000000000000000000e+03 -7.808051757812500000e+03 -7.818612013049814777e+03 1.540000000000000036e+00
-7.818523574016512612e+03 2.224205670744674901e+00 -3.652999999999708702e+00 1.000000000000000000e+03 -7.807229492187500000e+03 -7.817790747424814981e+03 1.286000000000000032e+00
-7.817398334626393989e+03 2.030498668047766131e+00 -3.653999999999708592e+00 1.000000000000000000e+03 -7.806740234375000000e+03 -7.817302489612315185e+03 2.760000000000000231e-01
-7.816656117094703404e+03 6.231729784816998352e-01 -3.654999999999708482e+00 1.000000000000000000e+03 -7.804694335937500000e+03 -7.815257591174815389e+03 1.969999999999999973e+00
-7.815036881995645672e+03 1.513430730139141644e+00 -3.655999999999708372e+00 1.000000000000000000e+03 -7.804170898437500000e+03 -7.814735153674815592e+03 2.220000000000000029e-01
-7.814181533565130849e+03 1.627299159043554599e+00 -3.656999999999708262e+00 1.000000000000000000e+03 -7.802621093750000000e+03 -7.813186348987314886e+03 1.739999999999999991e+00
-7.812871789952072504e+03 1.883431991487949597e+00 -3.657999999999708152e+00 1.000000000000000000e+03 -7.800999023437500000e+03 -7.811565278674815090e+03 2.340000000000000135e-01
-7.811325661145562663e+03 2.103680891114030338e+00 -3.658999999999708042e+00 1.000000000000000000e+03 -7.798875000000000000e+03 -7.809442255237315294e+03 8.040000000000000480e-01
-7.809300693800313638e+03 2.480539389088951552e+00 -3.659999999999707931e+00 1.000000000000000000e+03 -7.798592773437500000e+03 -7.809161028674815498e+03 2.600000000000000089e-01
-7.808535277742779726e+03 1.619663731281297148e+00 -3.660999999999707821e+00 1.000000000000000000e+03 -7.797329101562500000e+03 -7.807898356799814792e+03 1.985999999999999988e+00
-7.807473796183915510e+03 1.387529517680869739e+00 -3.661999999999707711e+00 1.000000000000000000e+03 -7.796994140625000000e+03 -7.807564395862314996e+03 8.159999999999999476e-01
-7.806824923155565557e+03 7.890725267374613106e-01 -3.662999999999707601e+00 1.000000000000000000e+03 -7.796633789062500000e+03 -7.807205044299815199e+03 3.799999999999999906e-02
-7.806303882739867731e+03 8.979985266509540320e-01 -3.663999999999707491e+00 1.000000000000000000e+03 -7.796010742187500000e+03 -7.806582997424815403e+03 1.711999999999999966e+00
-7.805740586223018909e+03 9.665630259434533356e-01 -3.664999999999707381e+00 1.000000000000000000e+03 -7.793350097656250000e+03 -7.803923352893565607e+03 1.054000000000000048e+00
-7.803772801847376286e+03 1.241590300281461445e+00 -3.665999999999707271e+00 1.000000000000000000e+03 -7.791513671875000000e+03 -7.802087927112314901e+03 9.140000000000000346e-01
-7.801917789763180735e+03 1.398135696488428170e+00 -3.666999999999707160e+00 1.000000000000000000e+03 -7.791209960937500000e+03 -7.801785216174815105e+03 1.318000000000000060e+00
-7.801156160425905910e+03 9.451692656161313488e-01 -3.667999999999707050e+00 1.000000000000000000e+03 -7.789243652343750000e+03 -7.799819907581065308e+03 1.286000000000000032e+00
-7.799586553387802269e+03 1.524739880179873053e+00 -3.668999999999706940e+00 1.000000000000000000e+03 -7.787837890625000000e+03 -7.798415145862315512e+03 3.860000000000000098e-01
-7.798145171856911475e+03 2.236209367187628860e+00 -3.669999999999706830e+00 1.000000000000000000e+03 -7.787574707031250000e+03 -7.798152962268564806e+03 1.435999999999999943e+00
-7.797455912295883536e+03 1.343192892666365656e+00 -3.670999999999706720e+00 1.000000000000000000e+03 -7.786130371093750000e+03 -7.796709626331065010e+03 2.540000000000000036e-01
-7.796321562279857972e+03 9.918104984538337332e-01 -3.671999999999706610e+00 1.000000000000000000e+03 -7.784653808593750000e+03 -7.795234063831065214e+03 1.735999999999999988e+00
-7.794943591697450756e+03 1.378361151087945657e+00 -3.672999999999706500e+00 1.000000000000000000e+03 -7.783350585937500000e+03 -7.793931841174815418e+03 1.800000000000000044e+00
-7.793621726140578176e+03 1.713299822350884405e+00 -3.673999999999706390e+00 1.000000000000000000e+03 -7.781707519531250000e+03 -7.792289774768565621e+03 8.980000000000000204e-01
-7.792055523796882881e+03 1.673349043550201420e+00 -3.674999999999706279e+00 1.000000000000000000e+03 -7.781207031250000000e+03 -7.791790286487314916e+03 2.839999999999999747e-01
-7.791220989764773549e+03 1.075354403029595618e+00 -3.675999999999706169e+00 1.000000000000000000e+03 -7.777042968750000000e+03 -7.787627223987315119e+03 3.059999999999999942e-01
-7.787600100578632009e+03 2.354088102243967029e+00 -3.676999999999706059e+00 1.000000000000000000e+03 -7.775512695312500000e+03 -7.786097950549815323e+03 1.586000000000000076e+00
-7.785896929147398623e+03 2.291912665675707395e+00 -3.677999999999705949e+00 1.000000000000000000e+03 -7.774389648437500000e+03 -7.784975903674815527e+03 1.397999999999999909e+00
-7.784640781935274390e+03 1.270001159619883246e+00 -3.678999999999705839e+00 1.000000000000000000e+03 -7.774283203125000000e+03 -7.784870458362314821e+03 2.800000000000000266e-01
-7.784055893503032166e+03 1.066681548083607822e+00 -3.679999999999705729e+00 1.000000000000000000e+03 -7.771513671875000000e+03 -7.782101927112315025e+03 1.461999999999999966e+00
-7.781969399207655442e+03 9.603618430816914797e-01 -3.680999999999705619e+00 1.000000000000000000e+03 -7.770739746093750000e+03 -7.781329001331065228e+03 2.839999999999999747e-01
-7.780905642168466329e+03 1.008918451404638095e+00 -3.681999999999705508e+00 1.000000000000000000e+03 -7.769840820312500000e+03 -7.780431075549815432e+03 2.280000000000000082e-01
-7.779947320266816860e+03 8.809688305897649396e-01 -3.682999999999705398e+00 1.000000000000000000e+03 -7.769317382812500000e+03 -7.779908638049815636e+03 2.400000000000000050e-02
-7.779234644950177426e+03 1.284749736265162312e+00 -3.683999999999705288e+00 1.000000000000000000e+03 -7.768036132812500000e+03 -7.778628388049814930e+03 6.640000000000000346e-01
-7.778193112716927317e+03 1.437818944960551404e+00 -3.684999999999705178e+00 1.000000000000000000e+03 -7.766932617187500000e+03 -7.777525872424815134e+03 1.088000000000000078e+00
-7.777111696899865819e+03 1.528553351670066895e+00 -3.685999999999705068e+00 1.000000000000000000e+03 -7.765127441406250000e+03 -7.775721696643565338e+03 1.419999999999999873e-01
-7.775499293173408660e+03 1.452119836253201512e+00 -3.686999999999704958e+00 1.000000000000000000e+03 -7.763438964843750000e+03 -7.774034220081065541e+03 1.413999999999999924e+00
-7.773826343598975654e+03 2.233657213520994667e+00 -3.687999999999704848e+00 1.000000000000000000e+03 -7.762666015625000000e+03 -7.773262270862314836e+03 1.039999999999999952e-01
-7.772811904149772090e+03 1.194313436704717901e+00 -3.688999999999704738e+00 1.000000000000000000e+03 -7.759270996093750000e+03 -7.769868251331065039e+03 2.899999999999999800e-01
-7.769816918713971972e+03 2.307785689629601844e+00 -3.689999999999704627e+00 1.000000000000000000e+03 -7.756964355468750000e+03 -7.767562610706065243e+03 2.859999999999999765e-01
-7.767462814113899185e+03 1.834397242788193827e+00 -3.690999999999704517e+00 1.000000000000000000e+03 -7.756833496093750000e+03 -7.767432751331065447e+03 8.239999999999999547e-01
-7.766754522574812654e+03 1.533983295618159604e+00 -3.691999999999704407e+00 1.000000000000000000e+03 -7.755831054687500000e+03 -7.766431309924815650e+03 9.199999999999999845e-02
-7.765886767214121392e+03 1.557935614320941520e+00 -3.692999999999704297e+00 1.000000000000000000e+03 -7.755540527343750000e+03 -7.766141782581064945e+03 6.480000000000000204e-01
-7.765313020544776919e+03 1.099294840645409277e+00 -3.693999999999704187e+00 1.000000000000000000e+03 -7.755261230468750000e+03 -7.765863485706065148e+03 1.143999999999999906e+00
-7.764857698224173873e+03 1.208631459076837222e+00 -3.694999999999704077e+00 1.000000000000000000e+03 -7.754679199218750000e+03 -7.765282454456065352e+03 9.899999999999999911e-01
-7.764354544450266985e+03 1.254203704514176509e+00 -3.695999999999703967e+00 1.000000000000000000e+03 -7.750998046875000000e+03 -7.761602302112315556e+03 8.519999999999999796e-01
-7.761540469115998349e+03 1.554223233798753601e+00 -3.696999999999703856e+00 1.000000000000000000e+03 -7.750987304687500000e+03 -7.761592559924814850e+03 1.461999999999999966e+00
-7.760873028196642736e+03 1.750149315963329011e+00 -3.697999999999703746e+00 1.000000000000000000e+03 -7.748473632812500000e+03 -7.759079888049815054e+03 1.977999999999999980e+00
-7.758925934492972374e+03 1.697754737774123779e+00 -3.698999999999703636e+00 1.000000000000000000e+03 -7.747859375000000000e+03 -7.758466630237315258e+03 1.330000000000000071e+00
-7.757976993719224083e+03 8.153319118738746596e-01 -3.699999999999703526e+00 1.000000000000000000e+03 -7.743206054687500000e+03 -7.753814309924815461e+03 8.599999999999999312e-02
-7.753798864101482650e+03 2.052970502957010890e+00 -3.700999999999703416e+00 1.000000000000000000e+03 -7.741387695312500000e+03 -7.751996950549814756e+03 1.826000000000000068e+00
-7.751844244155865454e+03 2.166960121353631141e+00 -3.701999999999703306e+00 1.000000000000000000e+03 -7.740927246093750000e+03 -7.751537501331064959e+03 5.340000000000000302e-01
-7.750986009990785533e+03 2.378665011602066226e+00 -3.702999999999703196e+00 1.000000000000000000e+03 -7.740861816406250000e+03 -7.751473071643565163e+03 1.779999999999999916e-01
-7.750507028563770291e+03 1.127965369066334045e+00 -3.703999999999703086e+00 1.000000000000000000e+03 -7.740662109375000000e+03 -7.751274364612315367e+03 6.380000000000000115e-01
-7.750125686656430844e+03 7.020174805368345483e-01 -3.704999999999702975e+00 1.000000000000000000e+03 -7.739471679687500000e+03 -7.750084934924815570e+03 1.799999999999999864e-02
-7.749411956036472475e+03 7.467755835295902811e-01 -3.705999999999702865e+00 1.000000000000000000e+03 -7.738441406250000000e+03 -7.749055661487314865e+03 4.319999999999999951e-01
-7.748524876585583115e+03 5.797358337200283485e-01 -3.706999999999702755e+00 1.000000000000000000e+03 -7.737923339843750000e+03 -7.748538595081065068e+03 1.875999999999999890e+00
-7.747838565128308801e+03 8.679854344381933151e-01 -3.707999999999702645e+00 1.000000000000000000e+03 -7.736222656250000000e+03 -7.746838911487315272e+03 1.816000000000000059e+00
-7.746525556637720001e+03 1.379103007392746161e+00 -3.708999999999702535e+00 1.000000000000000000e+03 -7.735590332031250000e+03 -7.746207587268565476e+03 1.719999999999999973e+00
-7.745660839591722834e+03 1.796754166673904418e+00 -3.709999999999702425e+00 1.000000000000000000e+03 -7.735330078125000000e+03 -7.745948333362314770e+03 1.012000000000000011e+00
-7.745101143098648208e+03 1.683928950321531115e+00 -3.710999999999702315e+00 1.000000000000000000e+03 -7.730635742187500000e+03 -7.741254997424814974e+03 8.259999999999999565e-01
-7.741233860478559109e+03 2.376314436526889562e+00 -3.711999999999702204e+00 1.000000000000000000e+03 -7.725156250000000000e+03 -7.735776505237315178e+03 5.180000000000000160e-01
-7.735772249485623433e+03 4.525563803846329947e+00 -3.712999999999702094e+00 1.000000000000000000e+03 -7.724683593750000000e+03 -7.735304848987315381e+03 1.536000000000000032e+00
-7.734818339165238285e+03 2.413167779830399429e+00 -3.713999999999701984e+00 1.000000000000000000e+03 -7.724399414062500000e+03 -7.735021669299815585e+03 1.850000000000000089e+00
-7.734221698036925773e+03 8.411645374171651257e-01 -3.714999999999701874e+00 1.000000000000000000e+03 -7.723251464843750000e+03 -7.733874720081064879e+03 7.000000000000000666e-02
-7.733340087558196501e+03 1.079728679114499545e+00 -3.715999999999701764e+00 1.000000000000000000e+03 -7.722465820312500000e+03 -7.733090075549815083e+03 5.220000000000000195e-01
-7.732514141387469863e+03 1.106178773734191711e+00 -3.716999999999701654e+00 1.000000000000000000e+03 -7.722145019531250000e+03 -7.732770274768565287e+03 5.959999999999999742e-01
-7.731940882677567060e+03 1.362718611841981620e+00 -3.717999999999701544e+00 1.000000000000000000e+03 -7.719017089843750000e+03 -7.729643345081065490e+03 1.187999999999999945e+00
-7.729547574983716004e+03 1.838836598959639579e+00 -3.718999999999701433e+00 1.000000000000000000e+03 -7.705721679687500000e+03 -7.716348934924814785e+03 1.762000000000000011e+00
-7.716348933071696592e+03 6.959921620892712824e+00 -3.719999999999701323e+00 1.000000000000000000e+03 -7.701778320312500000e+03 -7.712406575549814988e+03 1.171999999999999931e+00
-7.712387358957776087e+03 5.965336181906339519e+00 -3.720999999999701213e+00 1.000000000000000000e+03 -7.701641113281250000e+03 -7.712270368518565192e+03 1.014000000000000012e+00
-7.711634006687027068e+03 8.482696119877467522e-01 -3.721999999999701103e+00 1.000000000000000000e+03 -7.700703613281250000e+03 -7.711333868518565396e+03 1.137999999999999901e+00
-7.710779572070386166e+03 1.270043268469011277e+00 -3.722999999999700993e+00 1.000000000000000000e+03 -7.696199218750000000e+03 -7.706830473987315600e+03 8.139999999999999458e-01
-7.706811385266014440e+03 2.566696353027326349e+00 -3.723999999999700883e+00 1.000000000000000000e+03 -7.694755371093750000e+03 -7.705387626331064894e+03 5.520000000000000462e-01
-7.705171864247755366e+03 9.149458242168136968e-01 -3.724999999999700773e+00 1.000000000000000000e+03 -7.692565429687500000e+03 -7.703198684924815097e+03 6.600000000000000311e-02
-7.703068521789235092e+03 1.689139942918599369e+00 -3.725999999999700663e+00 1.000000000000000000e+03 -7.692516113281250000e+03 -7.703150368518565301e+03 1.092000000000000082e+00
-7.702415460846072165e+03 1.608526485942558315e+00 -3.726999999999700552e+00 1.000000000000000000e+03 -7.691647460937500000e+03 -7.702282716174815505e+03 4.440000000000000058e-01
-7.701653740301730977e+03 1.249834758505449672e+00 -3.727999999999700442e+00 1.000000000000000000e+03 -7.691076660156250000e+03 -7.701712915393564799e+03 7.459999999999999964e-01
-7.700989743019500565e+03 1.358030580520850128e+00 -3.728999999999700332e+00 1.000000000000000000e+03 -7.688578125000000000e+03 -7.699215380237315003e+03 2.399999999999999911e-01
-7.699058725710339786e+03 2.083827319720973126e+00 -3.729999999999700222e+00 1.000000000000000000e+03 -7.688401367187500000e+03 -7.699039622424815207e+03 1.620000000000000107e+00
-7.698355981270771736e+03 1.418987397385260030e+00 -3.730999999999700112e+00 1.000000000000000000e+03 -7.687637695312500000e+03 -7.698276950549815410e+03 9.979999999999999982e-01
-7.697622538200973395e+03 6.945061876255229638e-01 -3.731999999999700002e+00 1.000000000000000000e+03 -7.685302734375000000e+03 -7.695942989612315614e+03 2.720000000000000195e-01
-7.695772017107778083e+03 8.724129075177899928e-01 -3.732999999999699892e+00 1.000000000000000000e+03 -7.684342773437500000e+03 -7.694984028674814908e+03 2.879999999999999782e-01
-7.694609188661937878e+03 7.933992800189668682e-01 -3.733999999999699781e+00 1.000000000000000000e+03 -7.683707519531250000e+03 -7.694349774768565112e+03 1.949999999999999956e+00
-7.693777946070345024e+03 9.557692038522924705e-01 -3.734999999999699671e+00 1.000000000000000000e+03 -7.683517578125000000e+03 -7.694160833362315316e+03 1.883999999999999897e+00
-7.693258028058264244e+03 9.581428748390474759e-01 -3.735999999999699561e+00 1.000000000000000000e+03 -7.681035156250000000e+03 -7.691679411487315519e+03 9.020000000000000240e-01
-7.691491886618479839e+03 1.693663742996651012e+00 -3.736999999999699451e+00 1.000000000000000000e+03 -7.666811035156250000e+03 -7.677456290393564814e+03 1.913999999999999924e+00
-7.677456289591114910e+03 7.533924466485180105e+00 -3.737999999999699341e+00 1.000000000000000000e+03 -7.664920898437500000e+03 -7.675567153674815017e+03 2.600000000000000089e-01
-7.675426346710023608e+03 8.140830094728812583e+00 -3.738999999999699231e+00 1.000000000000000000e+03 -7.662978515625000000e+03 -7.673625770862315221e+03 1.627999999999999892e+00
-7.673472874916219553e+03 1.414044943163807577e+00 -3.739999999999699121e+00 1.000000000000000000e+03 -7.658990722656250000e+03 -7.669638977893565425e+03 1.439999999999999947e+00
-7.669617583223064685e+03 1.982937954230339139e+00 -3.740999999999699011e+00 1.000000000000000000e+03 -7.658704101562500000e+03 -7.669353356799815629e+03 1.929999999999999938e+00
-7.668783621149555074e+03 2.011069562587911363e+00 -3.741999999999698900e+00 1.000000000000000000e+03 -7.656374023437500000e+03 -7.667024278674814923e+03 1.858000000000000096e+00
-7.666865432159245756e+03 2.184369211099787211e+00 -3.742999999999698790e+00 1.000000000000000000e+03 -7.654036132812500000e+03 -7.664687388049815127e+03 1.239999999999999991e-01
-7.664580092847391825e+03 2.835252200590853811e+00 -3.743999999999698680e+00 1.000000000000000000e+03 -7.653927246093750000e+03 -7.664579501331065330e+03 1.411999999999999922e+00
-7.663886649864932224e+03 2.143149757028542712e+00 -3.744999999999698570e+00 1.000000000000000000e+03 -7.653238281250000000e+03 -7.663891536487315534e+03 1.260000000000000009e+00
-7.663195943010681731e+03 1.841610531639137349e+00 -3.745999999999698460e+00 1.000000000000000000e+03 -7.652461914062500000e+03 -7.663116169299814828e+03 1.059999999999999970e-01
-7.662462113704910735e+03 9.717005859723419903e-01 -3.746999999999698350e+00 1.000000000000000000e+03 -7.648840820312500000e+03 -7.659496075549815032e+03 8.960000000000000187e-01
-7.659445851205757208e+03 2.156227684926296462e+00 -3.747999999999698240e+00 1.000000000000000000e+03 -7.648824707031250000e+03 -7.659480962268565236e+03 1.370000000000000107e+00
-7.658770105466174755e+03 2.171001707823049909e+00 -3.748999999999698129e+00 1.000000000000000000e+03 -7.648033203125000000e+03 -7.658690458362315439e+03 1.842000000000000082e+00
-7.658036341985546642e+03 1.990498249410538545e+00 -3.749999999999698019e+00 1.000000000000000000e+03 -7.644591308593750000e+03 -7.655249563831065643e+03 7.399999999999999634e-02
-7.655189768331506457e+03 1.250652809241623364e+00 -3.750999999999697909e+00 1.000000000000000000e+03 -7.643228027343750000e+03 -7.653887282581064937e+03 1.179999999999999938e-01
-7.653646805968309309e+03 1.306875638373424353e+00 -3.751999999999697799e+00 1.000000000000000000e+03 -7.643110839843750000e+03 -7.653771095081065141e+03 2.359999999999999876e-01
-7.653013873612791031e+03 1.132908844024637984e+00 -3.752999999999697689e+00 1.000000000000000000e+03 -7.641447753906250000e+03 -7.652109009143565345e+03 1.237999999999999989e+00
-7.651769258916363469e+03 1.180033650544209278e+00 -3.753999999999697579e+00 1.000000000000000000e+03 -7.640397460937500000e+03 -7.651059716174815549e+03 2.379999999999999893e-01
-7.650659686440068072e+03 1.138860724635490262e+00 -3.754999999999697469e+00 1.000000000000000000e+03 -7.635603515625000000e+03 -7.646266770862314843e+03 3.940000000000000169e-01
-7.646254482053393076e+03 2.144729327187429924e+00 -3.755999999999697359e+00 1.000000000000000000e+03 -7.631535644531250000e+03 -7.642199899768565047e+03 1.330000000000000071e+00
-7.642182705714179065e+03 2.495209823483896194e+00 -3.756999999999697248e+00 1.000000000000000000e+03 -7.631523925781250000e+03 -7.642189181018565250e+03 5.899999999999999689e-01
-7.641492790944625085e+03 1.197447802217897372e+00 -3.757999999999697138e+00 1.000000000000000000e+03 -7.629076660156250000e+03 -7.639742915393565454e+03 3.360000000000000209e-01
-7.639582672817833554e+03 1.328468873988337240e+00 -3.758999999999697028e+00 1.000000000000000000e+03 -7.627355957031250000e+03 -7.638023212268564748e+03 1.393999999999999906e+00
-7.637832385765049366e+03 1.797096493368381953e+00 -3.759999999999696918e+00 1.000000000000000000e+03 -7.625248535156250000e+03 -7.635916790393564952e+03 9.360000000000000542e-01
-7.635779419014511404e+03 1.591951832622125584e+00 -3.760999999999696808e+00 1.000000000000000000e+03 -7.624748535156250000e+03 -7.635417790393565156e+03 6.740000000000000435e-01
