t0 tau logZsun
1.064125338748094940e+01 4.816921364130871686e-01 1.469632195318300028e-01
1.090499913198844695e+01 4.326897766644927645e-01 1.858841348785951197e-01
1.065563397921622268e+01 4.783426408053513823e-01 1.475992163985719863e-01
1.062041443876147007e+01 4.840456715239513374e-01 1.385380918208003465e-01
1.090406987213321699e+01 4.356012349372443970e-01 1.970711847393502580e-01
1.089569402619145677e+01 4.363524218407331956e-01 1.934670906113193922e-01
1.067400253331668125e+01 4.755404859056859279e-01 1.500649086733130133e-01
1.059084086441251671e+01 4.903910665553458115e-01 1.371434052919275892e-01
1.058473607246843606e+01 4.879241985939142268e-01 1.205444514310061166e-01
1.095096522478894130e+01 4.273732639647669362e-01 2.085773568440716375e-01
1.090264609239504168e+01 4.348502760776034592e-01 1.912030265819999464e-01
1.063948370778757813e+01 4.797330046627067413e-01 1.336442625462179734e-01
1.068896317341867963e+01 4.717667555185633410e-01 1.531239078458921377e-01
1.068923437460924042e+01 4.684885886933383703e-01 1.390914779985759075e-01
1.055801670124670011e+01 4.927469030597959598e-01 1.181710436117184848e-01
1.064615110123053299e+01 4.791252714048398476e-01 1.376172307096115155e-01
1.089906513020708978e+01 4.334650493069584498e-01 1.769743442581797055e-01
1.062786113039329727e+01 4.838870083007429379e-01 1.429159860790902847e-01
1.094541678269142793e+01 4.274882972891215216e-01 2.015725335378228955e-01
1.095054784182108065e+01 4.275765374721501311e-01 2.105036012389076561e-01
1.087550740360319601e+01 4.397317107558169069e-01 1.851177419454028694e-01
1.092768296052605770e+01 4.317752833664530998e-01 2.042007490088342259e-01
1.091468124945137674e+01 4.316782511626984786e-01 1.889131525051728211e-01
1.066711863502480462e+01 4.767058089169101120e-01 1.504325618525657049e-01
1.093224231152124837e+01 4.283948598901608507e-01 1.934709740351223672e-01
1.094411795999778469e+01 4.279641881511402346e-01 2.016010477478307195e-01
1.071115787205183167e+01 4.665844603922409961e-01 1.529369751459568327e-01
1.089276161821483058e+01 4.367854247141076396e-01 1.866884731561904154e-01
1.056605278773127665e+01 4.899045523474426789e-01 1.158872379329700664e-01
1.108558956291558673e+01 4.056094250998630857e-01 2.445946410998800502e-01
1.090865629952800475e+01 4.317936301800398557e-01 1.834167974138964929e-01
1.092007878523157594e+01 4.317522616680496972e-01 1.895402768439331531e-01
1.054680649019143424e+01 4.958974750675956833e-01 1.220568456705795057e-01
1.088707337364857075e+01 4.397804048583704994e-01 1.995016797155777510e-01
1.061401032672093336e+01 4.837507826216381202e-01 1.301597332557102860e-01
1.089485843726182424e+01 4.342505078680948816e-01 1.774560145895960339e-01
1.092106483482244528e+01 4.321876131845038826e-01 1.990071781427569242e-01
1.066470940219871721e+01 4.760480046608947524e-01 1.451329169326425195e-01
1.093164137147667248e+01 4.313968282134831300e-01 2.062163640049350377e-01
1.087381497454539314e+01 4.402612459595992567e-01 1.908747970023894069e-01
1.065354533114449431e+01 4.778486165038149380e-01 1.429608958613148850e-01
1.087488345467010298e+01 4.379437309051459337e-01 1.773241915799683710e-01
1.061014660624529071e+01 4.849889957888156578e-01 1.291134037272816393e-01
1.093654153864458678e+01 4.285392168325338758e-01 1.928848995172982583e-01
1.089070983270091197e+01 4.360364421208037800e-01 1.777665297285988544e-01
1.061401032672093336e+01 4.837507826216381202e-01 1.301597332557102860e-01
1.052639520684163799e+01 4.994723384809411360e-01 1.255159355048238723e-01
1.092769393135332834e+01 4.325461242690639141e-01 2.048601560238889618e-01
1.065257146894976259e+01 4.799544385838944160e-01 1.490233798851408054e-01
1.083345248811382433e+01 4.480969123829335321e-01 1.917131158906109079e-01
1.084935923076975151e+01 4.455706301872800479e-01 1.883285014303464067e-01
1.085985456490771206e+01 4.399648328923310148e-01 1.752944106308733652e-01
1.094356312966855249e+01 4.281368471908744144e-01 1.955079227174980616e-01
1.090571183744672545e+01 4.345791841695297308e-01 1.934708207400830382e-01
1.069451571924547828e+01 4.704205090130545441e-01 1.528613611151019569e-01
1.090647643702148351e+01 4.341123016312916083e-01 1.890423018223881257e-01
1.088204541580345897e+01 4.378257567228519553e-01 1.837904900165998612e-01
1.067359230136126413e+01 4.705160750303502004e-01 1.316562188623167096e-01
1.095228761075525448e+01 4.255178934214945974e-01 1.998930610764118043e-01
1.061464764642794734e+01 4.825794758838827803e-01 1.279572312937693468e-01
1.065618913229216247e+01 4.814674301618406260e-01 1.596501066073541253e-01
1.089318348192939112e+01 4.364991106398261045e-01 1.911007005683007520e-01
1.089039718491318887e+01 4.385925950916623184e-01 1.921330314789453375e-01
1.067001598986691668e+01 4.744971535888006797e-01 1.467034244229683537e-01
1.093894204338871923e+01 4.249444142755367526e-01 1.790459242959516750e-01
1.090359845332472055e+01 4.360804433487054377e-01 1.985307274054317617e-01
1.093801113407818626e+01 4.284805502947405809e-01 1.962781803490880606e-01
1.066028432372334400e+01 4.799720765397749167e-01 1.591101189485737422e-01
1.088107592071669494e+01 4.391539776657719107e-01 1.838089722930358327e-01
1.065774615661612224e+01 4.741754047392089388e-01 1.295777655763616920e-01
1.067470871214072403e+01 4.748946756388754409e-01 1.512543705095583668e-01
1.066870546103237949e+01 4.749502819034374657e-01 1.414502970418629602e-01
1.089276161821483058e+01 4.367854247141076396e-01 1.866884731561904154e-01
1.092020031715748907e+01 4.336243741317788447e-01 2.021699132933880705e-01
1.090606246605702623e+01 4.350059435997717383e-01 1.963889110651346748e-01
1.089467054994577566e+01 4.393067056006781934e-01 2.025281973050057083e-01
1.088135851658531195e+01 4.372921793808518531e-01 1.775686212486031756e-01
1.085767666641997664e+01 4.413174701872962791e-01 1.771798253005969492e-01
1.085604606834997199e+01 4.447109434046040422e-01 1.892693965867877637e-01
1.090822849469931022e+01 4.349841407547347938e-01 1.971598752642877983e-01
1.091429609439671466e+01 4.332414240312687514e-01 1.992173561260903725e-01
1.092948405420680658e+01 4.306591998187755954e-01 1.943637233859720759e-01
1.065069910189624736e+01 4.778052113298595360e-01 1.384830223413469064e-01
1.063567752538496158e+01 4.798931377388769293e-01 1.328381888167431413e-01
1.059782215554296414e+01 4.902562235783284872e-01 1.445138146972162474e-01
1.062618021645453936e+01 4.844207747326757518e-01 1.471921705444234618e-01
1.064057766033276664e+01 4.791098870375596341e-01 1.282424002002580110e-01
1.079594310202415031e+01 4.536332483625996059e-01 1.796604531506429403e-01
1.093068308948115863e+01 4.284792216331324566e-01 1.877439545847501279e-01
1.066982660321829002e+01 4.728117598143525835e-01 1.343883373187457764e-01
1.086064293167278016e+01 4.427803744243358208e-01 1.852426019663857559e-01
1.062600056839033158e+01 4.815690789393668458e-01 1.273300776328811779e-01
1.098457342564791972e+01 4.185098650211567795e-01 2.082240467689961960e-01
1.084567708784390661e+01 4.446445418979447228e-01 1.883757053382386637e-01
1.094205870481488674e+01 4.273145885482900197e-01 1.944454864176545783e-01
1.094153260970104036e+01 4.299076331667824880e-01 2.060705424102815542e-01
1.062110488475621928e+01 4.854524543396345759e-01 1.429862819971083887e-01
1.094541678269142793e+01 4.274882972891215216e-01 2.015725335378228955e-01
1.101739411845755789e+01 4.117039086431412143e-01 2.048033328114851059e-01
1.065186665518340980e+01 4.785468136348594026e-01 1.443876717497349915e-01
1.072568610114723775e+01 4.619992346814107975e-01 1.478454908358433073e-01
1.084913423693126866e+01 4.435307714393566525e-01 1.782431659489649434e-01
1.059017525185394426e+01 4.891236610904681203e-01 1.334276176739397357e-01
1.093814499961802333e+01 4.260341849457339181e-01 1.849315502102646391e-01
1.054964628975913321e+01 4.960499788794933140e-01 1.332747906231031010e-01
1.092685080041181322e+01 4.331725668057663237e-01 2.047543304291572497e-01
1.092938491527693046e+01 4.314057648214731366e-01 2.033298056901235995e-01
1.068395949898001973e+01 4.734551838998100615e-01 1.520209485137953287e-01
1.083948972192926163e+01 4.458297357577865605e-01 1.864493002378506681e-01
1.090548808461816677e+01 4.368313088244349385e-01 2.039356705953272453e-01
1.093347282195561476e+01 4.269131071512292652e-01 1.850600562454975950e-01
1.091301065754586830e+01 4.366477700473755386e-01 2.085765867923656813e-01
1.094264440363023105e+01 4.295131929149876293e-01 2.108262118447967737e-01
1.067483729082193555e+01 4.759963004957184496e-01 1.517853386581911046e-01
1.089467054994577566e+01 4.393067056006781934e-01 2.025281973050057083e-01
1.083087038561120075e+01 4.450968573719225607e-01 1.692351913314782408e-01
1.087944871753528808e+01 4.425532236699228905e-01 2.047969613892495211e-01
1.066627564166542896e+01 4.736989324457234751e-01 1.366601035820704801e-01
1.057539772739941419e+01 4.895698984559062050e-01 1.189951197691128115e-01
1.095551196823431717e+01 4.256932383384358087e-01 2.013106121648537972e-01
1.089499083410528080e+01 4.360510562035810334e-01 1.802988894266910336e-01
1.062492150434812466e+01 4.830144824701148032e-01 1.364462724879911271e-01
1.064798169662948446e+01 4.804768388308612859e-01 1.479918548560150704e-01
1.060328469628001180e+01 4.847671130428069519e-01 1.214583810339475711e-01
1.091105624207846425e+01 4.309131201058533644e-01 1.832012199619472703e-01
1.070565003243367208e+01 4.659158768619144353e-01 1.459157945423354974e-01
1.064948362658893188e+01 4.807775911515689282e-01 1.499488666976667162e-01
1.091468124945137674e+01 4.316782511626984786e-01 1.889131525051728211e-01
1.068383403786991614e+01 4.713561806660929165e-01 1.419517277965258728e-01
1.083241124845525150e+01 4.481272618115069717e-01 1.852698745921341761e-01
1.062363061982050638e+01 4.825927024959107414e-01 1.330999213170875883e-01
1.073406855715411723e+01 4.616288028067003224e-01 1.621417830666782578e-01
1.088871995406469928e+01 4.376888577695246529e-01 1.885804478742976187e-01
1.091509049686678345e+01 4.310206116782605568e-01 1.821907813754566341e-01
1.066226349380770522e+01 4.761053034385826499e-01 1.436181107438603277e-01
1.098491125230978227e+01 4.190187690011182853e-01 2.098810200164242801e-01
1.071314929292768170e+01 4.660423796626312343e-01 1.544240637113345471e-01
1.059458006618809378e+01 4.864368696217087895e-01 1.234908105694740854e-01
1.065466941890904273e+01 4.788456698321015836e-01 1.412273663351082398e-01
1.064860480997345782e+01 4.776246300311541848e-01 1.335475746534440233e-01
1.060158956255820506e+01 4.871465961239533349e-01 1.305347103956666643e-01
1.086302557580316197e+01 4.416044033271364633e-01 1.784340245396425217e-01
1.056444023881246075e+01 4.898658818707712914e-01 1.101124933673940376e-01
1.090111631106921664e+01 4.368972466807516941e-01 1.993272603947282562e-01
1.062085264259757977e+01 4.827412047784160887e-01 1.334688038201452542e-01
1.069100624071356087e+01 4.692096205775390105e-01 1.447040743652907580e-01
1.087750742443750696e+01 4.394630422041101991e-01 1.863037375758365144e-01
1.062492150434812466e+01 4.830144824701148032e-01 1.364462724879911271e-01
1.086458999041441942e+01 4.446194193728687516e-01 2.006472310838414153e-01
1.084642698428947583e+01 4.447479955705632704e-01 1.826915088401532827e-01
1.104922334535505613e+01 4.099284182323660319e-01 2.271412150812461839e-01
1.054780880926761100e+01 4.961495188126884281e-01 1.288979753294992037e-01
1.089932017075841308e+01 4.380754026498865916e-01 2.038152523450591502e-01
1.091892200657127177e+01 4.307529178868917952e-01 1.852438244920504573e-01
1.064115013011715227e+01 4.823936546579566387e-01 1.490869256859594927e-01
1.095801274689694793e+01 4.246453942562117834e-01 2.018078320267138182e-01
1.066768541347491173e+01 4.780038493766945451e-01 1.629935586124147129e-01
1.089242466789791308e+01 4.368175169826510884e-01 1.892013121902618167e-01
1.070341818899283481e+01 4.672930709546350703e-01 1.498647695307031569e-01
1.067105007683325546e+01 4.743719776813371536e-01 1.440641362396037906e-01
1.095397826379366002e+01 4.218961567485552955e-01 1.812289551402010979e-01
1.065426723322910618e+01 4.773356932209968928e-01 1.429876733954786872e-01
1.086800715554690910e+01 4.407629059046339060e-01 1.857421900128515269e-01
1.091322264830762201e+01 4.344766952305003094e-01 2.012819689117342215e-01
1.068496448387498887e+01 4.741773691479611585e-01 1.559551176250888460e-01
1.064287974423414695e+01 4.790523165873007971e-01 1.348028677735171321e-01
1.086825109715302773e+01 4.408114165072525847e-01 1.833372749598138896e-01
1.097933682323884952e+01 4.228035366293518282e-01 2.177381993550771000e-01
1.071278905720887664e+01 4.666801196339678826e-01 1.610271976996755505e-01
1.093010565772725506e+01 4.282731450600205658e-01 1.857340679746251055e-01
1.056479575685994909e+01 4.903663171623471873e-01 1.134336804671667309e-01
1.063801521139094675e+01 4.794829151964350999e-01 1.342863064257948658e-01
1.060922114494742452e+01 4.852396282259594518e-01 1.309480844610391159e-01
1.093531593911206024e+01 4.249471547416708295e-01 1.790904876774250809e-01
1.096693023322825233e+01 4.221023453511560386e-01 2.014488112317907031e-01
1.060914095358987908e+01 4.851877555964672628e-01 1.277725662653512728e-01
1.057720232328568599e+01 4.913617524023495831e-01 1.322977624253489637e-01
1.093654153864458678e+01 4.285392168325338758e-01 1.928848995172982583e-01
1.091509049686678345e+01 4.310206116782605568e-01 1.821907813754566341e-01
1.089514459827795179e+01 4.379461034768434846e-01 1.964178848648772124e-01
1.090141157683649098e+01 4.337985509797262496e-01 1.873227949944404891e-01
1.089322391098302489e+01 4.355690222926181243e-01 1.836587675138816600e-01
1.089819683349811186e+01 4.367674452253413331e-01 1.944813075694913351e-01
1.090590292753700119e+01 4.339560224810429245e-01 1.908603421239027931e-01
1.091160557048452340e+01 4.351759385704930816e-01 1.993303211290191612e-01
1.092042170405963830e+01 4.322466560469659935e-01 1.971489625976650117e-01
1.094498824492128364e+01 4.269349015777340051e-01 1.975318568478487968e-01
1.046938526571972261e+01 5.114961737198904235e-01 1.172851336698714775e-01
1.089243053119909099e+01 4.380692568193255143e-01 1.935076458591167281e-01
1.089673997098415903e+01 4.371640835409322245e-01 1.945478011781629490e-01
1.046559716397315398e+01 5.103135609505768944e-01 1.068317803543763489e-01
1.085858376979346929e+01 4.424743753557224824e-01 1.861948505056547631e-01
1.089531105794487509e+01 4.378798663865334784e-01 1.998069577233172467e-01
1.086314017833907286e+01 4.400241233623478632e-01 1.769748764444045719e-01
1.057142801479329286e+01 4.929772330345323361e-01 1.338101227719281638e-01
1.090264609239504168e+01 4.348502760776034592e-01 1.912030265819999464e-01
1.083590821178297858e+01 4.481919577744950534e-01 1.906556721412182576e-01
1.063277022111365078e+01 4.801667897089802461e-01 1.342861315562067226e-01
1.058471318580888187e+01 4.898318878724139402e-01 1.283019812097796475e-01
1.059977731107768584e+01 4.875792883752405049e-01 1.332646669762680425e-01
1.092453221051308176e+01 4.315257515181289416e-01 1.997847277095710083e-01
1.069940469887008305e+01 4.703857586534372359e-01 1.577623923590900645e-01
1.093975395645068538e+01 4.281618948561163318e-01 1.996279467860144763e-01
1.090804368948321823e+01 4.336267349180500941e-01 1.856387984601628460e-01
1.060731579255717349e+01 4.864387504523611239e-01 1.406811986512184198e-01
1.085690927378671766e+01 4.416536290459905922e-01 1.765682392769898357e-01
1.093293484732399534e+01 4.311800206841899796e-01 2.036690652673671664e-01
1.063671811298804215e+01 4.829556057848836126e-01 1.523449333580009224e-01
1.060987019319465219e+01 4.860638848277729074e-01 1.375814811956046491e-01
1.089499083410528080e+01 4.360510562035810334e-01 1.802988894266910336e-01
1.089886393438270140e+01 4.387207889692662510e-01 2.076015874738916800e-01
1.084968740491924777e+01 4.436837459175578813e-01 1.817414245154389540e-01
1.070020664485537409e+01 4.699597129473930268e-01 1.610516352866140366e-01
1.091413626496516898e+01 4.345312967734210607e-01 1.990063970111140002e-01
1.066943740984589262e+01 4.762262440835320909e-01 1.567481400586423490e-01
1.070076057043598894e+01 4.685735401472108097e-01 1.531170178097132073e-01
1.093641527820529014e+01 4.300798631492799284e-01 2.045202369666752062e-01
1.064098221252154275e+01 4.824364409403539833e-01 1.490446252948105510e-01
1.060056939646947427e+01 4.856068498128074951e-01 1.201674357935615944e-01
1.091558879797934623e+01 4.327244812386077943e-01 1.918584029274810199e-01
1.093293484732399534e+01 4.311800206841899796e-01 2.036690652673671664e-01
1.090537424891366136e+01 4.329096604192168019e-01 1.828824621819444829e-01
1.084864360346275802e+01 4.431113500405420846e-01 1.807341805050017847e-01
1.062168047832859585e+01 4.839327947612660497e-01 1.378089087344784858e-01
1.064872120117055587e+01 4.778864300713552837e-01 1.378606492765164226e-01
1.064191471666451605e+01 4.817820065129937435e-01 1.483401363800544992e-01
1.086156360480141991e+01 4.430942973892008085e-01 1.855163376924764407e-01
1.067989611599028343e+01 4.716263039476457641e-01 1.454518828304594003e-01
1.087550740360319601e+01 4.397317107558169069e-01 1.851177419454028694e-01
1.092938491527693046e+01 4.314057648214731366e-01 2.033298056901235995e-01
1.067917064424785778e+01 4.724824555333707043e-01 1.457673932713312581e-01
1.042863966996067582e+01 5.174458200845076794e-01 8.969808360206421582e-02
1.057494974400626653e+01 4.888265538411099564e-01 1.156356523760657673e-01
1.063192838169831944e+01 4.818397082644430562e-01 1.368265878920622569e-01
1.095054784182108065e+01 4.275765374721501311e-01 2.105036012389076561e-01
1.064308643237363050e+01 4.785031139459119398e-01 1.371520780866450906e-01
1.062774088419319796e+01 4.821439219427463008e-01 1.326153511442997868e-01
1.089371290149931326e+01 4.387067206460078528e-01 1.952942495972487258e-01
1.094498824492128364e+01 4.269349015777340051e-01 1.975318568478487968e-01
1.097236310945865689e+01 4.231360141181758627e-01 2.127132296663427624e-01
1.085036881108400486e+01 4.411114129879087353e-01 1.664344176409326970e-01
1.059265295028524179e+01 4.861525151035324122e-01 1.207262503977362122e-01
1.064607759280813681e+01 4.799392763075553958e-01 1.455837343029755537e-01
1.093164137147667248e+01 4.313968282134831300e-01 2.062163640049350377e-01
1.087607813003183033e+01 4.413371489670440129e-01 1.964979864383078478e-01
1.066884084912282837e+01 4.750855058454829805e-01 1.517033258705202670e-01
1.064860480997345782e+01 4.776246300311541848e-01 1.335475746534440233e-01
1.090173066341369790e+01 4.350431290324595635e-01 1.948657817549626081e-01
1.094740414174328968e+01 4.285640173756692928e-01 2.057446271190457310e-01
1.089003500554287562e+01 4.367351925242422550e-01 1.909316701870729105e-01
1.064872120117055587e+01 4.778864300713552837e-01 1.378606492765164226e-01
1.068105881202415475e+01 4.713076906527806642e-01 1.388165401998238124e-01
1.065489139068982993e+01 4.765058589691446023e-01 1.354791056155013607e-01
1.085972340995682295e+01 4.433718116875843274e-01 1.869497857681889919e-01
1.091400432214361871e+01 4.326189330604785499e-01 1.880292849171665281e-01
1.062041443876147007e+01 4.840456715239513374e-01 1.385380918208003465e-01
1.097802939196425953e+01 4.199818264313989746e-01 2.060271184840014591e-01
1.095851220629923084e+01 4.234250589045916446e-01 2.001433502602596448e-01
1.089059721440142781e+01 4.361380258782818209e-01 1.812214283853528229e-01
1.065730219763130471e+01 4.772481813241472026e-01 1.457470886009191169e-01
1.085921890772512377e+01 4.438336092999402016e-01 1.918536915008997035e-01
1.059159387842979605e+01 4.892283427118822026e-01 1.280413345921465051e-01
1.090402381184220459e+01 4.356587693753176671e-01 1.951349600551086638e-01
1.069967052009253905e+01 4.671395157939617349e-01 1.474516988121608030e-01
1.088135851658531195e+01 4.372921793808518531e-01 1.775686212486031756e-01
1.084642698428947583e+01 4.447479955705632704e-01 1.826915088401532827e-01
1.090025634318664594e+01 4.355317206427842813e-01 1.875356260295628630e-01
1.067880049746156956e+01 4.719816135456053607e-01 1.431313273384002827e-01
1.054964066188000871e+01 4.952177698586658905e-01 1.233433380657520395e-01
1.086116700914934974e+01 4.431888956655858913e-01 1.911481969756478883e-01
1.094365142905346744e+01 4.273782596080605845e-01 1.922837685452813972e-01
1.067206821631478775e+01 4.758738387733416064e-01 1.526568398447762931e-01
1.086306165126973688e+01 4.438372450613931042e-01 1.953257521713505085e-01
1.059309442530935819e+01 4.878859294044652350e-01 1.303770481829618078e-01
1.090449121635323237e+01 4.336462607262731583e-01 1.889913920775905254e-01
1.046235554543086366e+01 5.106049440864338651e-01 1.032832683317264078e-01
1.066363930736441290e+01 4.770974878820593013e-01 1.468437109805353913e-01
1.098713228476066739e+01 4.199663786053414172e-01 2.160901671472021945e-01
1.062194956667270773e+01 4.817589471285051439e-01 1.266553966801335918e-01
1.082969283858812126e+01 4.472125803726704762e-01 1.787571591418286587e-01
1.097039200107112578e+01 4.197050091486357326e-01 1.946748309090340356e-01
1.093062837413782518e+01 4.312879266903716369e-01 2.006124485677784897e-01
1.093271764323410267e+01 4.292259394544035156e-01 1.967253400274695530e-01
1.083604115640908105e+01 4.456729816509355513e-01 1.771690984189531193e-01
1.062883435763302131e+01 4.806111676969752056e-01 1.284523691852132998e-01
1.048211007411990359e+01 5.053331703613710424e-01 1.079895237418639908e-01
1.087777299979720880e+01 4.388363979794275838e-01 1.855297886352489378e-01
1.096467462773650325e+01 4.214838421282960379e-01 1.933160388264516527e-01
1.085611841838170655e+01 4.425596189519568902e-01 1.788050553963307365e-01
1.092768296052605770e+01 4.317752833664530998e-01 2.042007490088342259e-01
1.092570888955937569e+01 4.330887997254557753e-01 2.056050708910843738e-01
1.093339864394681982e+01 4.273331757214378079e-01 1.889181813417293299e-01
1.094074732494594748e+01 4.283316058192002118e-01 1.964589860504069030e-01
1.085782183273272672e+01 4.434487187763205829e-01 1.869955444384885368e-01
1.093347282195561476e+01 4.269131071512292652e-01 1.850600562454975950e-01
1.062363061982050638e+01 4.825927024959107414e-01 1.330999213170875883e-01
1.095851220629923084e+01 4.234250589045916446e-01 2.001433502602596448e-01
1.087785099606695915e+01 4.404668098000278365e-01 1.888069690270324230e-01
1.093641527820529014e+01 4.300798631492799284e-01 2.045202369666752062e-01
1.055868900503039498e+01 4.957223639003380811e-01 1.358352843308994196e-01
1.090749289222274676e+01 4.360295101494124359e-01 2.056239688768339846e-01
1.065140853954925149e+01 4.803562223119216545e-01 1.502528895027177569e-01
1.093654153864458678e+01 4.285392168325338758e-01 1.928848995172982583e-01
1.089424548908130141e+01 4.385002671041138833e-01 1.940511894669771920e-01
1.089041795342788177e+01 4.388143501844503080e-01 1.922888883533366844e-01
1.058912699560542592e+01 4.874782335077320061e-01 1.231898072066428540e-01
1.081262977700028216e+01 4.503409609702866412e-01 1.760457121419771731e-01
1.089180108083681731e+01 4.360354937678992404e-01 1.828050671104657354e-01
1.070831757410382323e+01 4.645709289559600275e-01 1.411826393380835043e-01
1.085245084599962517e+01 4.441713948252302147e-01 1.840324081581092841e-01
1.066891878714041120e+01 4.744477106143527023e-01 1.464814863805363743e-01
1.071173284259847946e+01 4.689595720218275310e-01 1.647582199894697119e-01
1.093638081627116065e+01 4.275198490505547899e-01 1.920660538230301029e-01
1.092254197936418336e+01 4.311104968511317304e-01 1.910944515059256332e-01
1.091160557048452340e+01 4.351759385704930816e-01 1.993303211290191612e-01
1.078077907829010229e+01 4.524446011455542926e-01 1.619007343459455406e-01
1.094660879035411227e+01 4.264431651209358298e-01 1.983022811851782308e-01
1.086825109715302773e+01 4.408114165072525847e-01 1.833372749598138896e-01
1.089281962695823225e+01 4.403201705458774651e-01 2.024528477229647905e-01
1.065907019793579025e+01 4.754422600166969270e-01 1.363117510085016804e-01
1.083834397177635189e+01 4.463406320578333086e-01 1.804781559131933832e-01
1.082406048566016565e+01 4.473621070542847522e-01 1.767527711575818117e-01
1.095228761075525448e+01 4.255178934214945974e-01 1.998930610764118043e-01
1.089001732216193474e+01 4.399547387949519495e-01 2.007435618229536090e-01
1.086556748235812897e+01 4.416366309290696845e-01 1.823912267780807284e-01
1.095269797971326753e+01 4.262469186651582365e-01 2.043737039800088695e-01
1.069733231846675814e+01 4.701505385849239493e-01 1.549808156963141670e-01
1.089384628837572144e+01 4.368639276694584739e-01 1.891179115878660610e-01
1.090640026663560036e+01 4.332427144806024755e-01 1.834695707412872245e-01
1.094753075409547094e+01 4.292674529700384878e-01 2.102375180523421427e-01
1.105506057991299329e+01 4.100455794982555413e-01 2.364197115960444684e-01
1.064607759280813681e+01 4.799392763075553958e-01 1.455837343029755537e-01
1.054926519022669851e+01 4.937205824244013663e-01 1.175027593296085193e-01
1.089384628837572144e+01 4.368639276694584739e-01 1.891179115878660610e-01
1.071318471111514903e+01 4.677978301750003731e-01 1.663201105506906252e-01
1.058413281678686602e+01 4.895729764963281383e-01 1.240438453103900329e-01
1.087368628215233812e+01 4.395994778580143980e-01 1.869361437244498880e-01
1.095087479778956485e+01 4.274188732664491175e-01 2.075359507415175386e-01
1.071653897320998361e+01 4.629210642949778687e-01 1.509509935198334318e-01
1.067565515013133748e+01 4.738445902472240290e-01 1.517027721374790694e-01
1.065048533686446675e+01 4.782367012299015285e-01 1.419595241599247437e-01
1.061304897334914088e+01 4.857021142422710547e-01 1.350021901018148007e-01
1.092724522633268869e+01 4.314309321034022204e-01 1.960364716580675903e-01
1.097138753414775003e+01 4.218348941256971352e-01 2.041630048927474128e-01
1.069169901597140893e+01 4.691310592076318176e-01 1.448820602717639794e-01
1.067707679419634204e+01 4.709274922032347099e-01 1.415920819790503771e-01
1.066277312008915601e+01 4.744592113440793679e-01 1.332451174260516069e-01
1.096203534764945431e+01 4.253962676799939446e-01 2.116449500219452773e-01
1.067072668836654259e+01 4.728492908798134775e-01 1.349402662914718221e-01
1.090640026663560036e+01 4.332427144806024755e-01 1.834695707412872245e-01
1.087270941084964448e+01 4.400387430378263631e-01 1.866273920545431508e-01
1.086064293167278016e+01 4.427803744243358208e-01 1.852426019663857559e-01
1.084502330083518373e+01 4.445961680824704887e-01 1.825850735449989770e-01
1.094754625182424768e+01 4.274640141083331235e-01 2.019458339095390187e-01
1.094575925674269889e+01 4.262685977914424940e-01 1.983188491891274552e-01
1.065075479215306231e+01 4.792326522496935803e-01 1.472463823226592972e-01
1.091777180122225666e+01 4.326637407437388116e-01 1.967930758192975027e-01
1.089351471476930655e+01 4.358753538298197894e-01 1.857694573490373813e-01
1.065533892416222450e+01 4.774818189603176610e-01 1.443257044202126416e-01
1.066200670799672778e+01 4.760256494932541549e-01 1.455109813109238814e-01
1.090127547394622276e+01 4.345522106106251004e-01 1.869036349716943768e-01
1.094160680874501246e+01 4.281975694810386535e-01 2.004632343533434558e-01
1.094160680874501246e+01 4.281975694810386535e-01 2.004632343533434558e-01
1.093827510324581809e+01 4.281320828272772161e-01 1.916885177037452870e-01
1.090508625560151756e+01 4.357530246129077689e-01 1.933718873378822423e-01
1.065594624700184490e+01 4.781074816332622213e-01 1.433418904215173484e-01
1.089645216498875158e+01 4.340060566482539239e-01 1.802374717249382030e-01
1.092442974223683549e+01 4.306353289667931850e-01 1.940235510886014758e-01
1.065713364884148007e+01 4.743809810166567664e-01 1.287493717231207313e-01
1.090090916549777589e+01 4.363824165049485782e-01 1.993185975915334751e-01
1.086116700914934974e+01 4.431888956655858913e-01 1.911481969756478883e-01
1.091038554323919740e+01 4.348215883297185669e-01 1.982527642325178086e-01
1.095491155369129288e+01 4.247460099281193391e-01 2.033048520573688123e-01
1.096350492447205482e+01 4.248860807737753209e-01 2.083754969409605806e-01
1.066627564166542896e+01 4.736989324457234751e-01 1.366601035820704801e-01
1.095041277068326657e+01 4.272766718327838387e-01 2.051194815685319917e-01
1.091937500055396981e+01 4.322391443234989694e-01 1.944297422914518236e-01
1.064151655906487193e+01 4.805694472943296547e-01 1.453067515574506530e-01
1.063351087815156859e+01 4.822223788526034949e-01 1.387315943703728571e-01
1.094621040354131836e+01 4.310386536450047101e-01 2.203903282603461022e-01
1.085423714856583999e+01 4.446638094974255662e-01 1.884669413445090314e-01
1.066887005770891328e+01 4.762146200007131291e-01 1.506400001963625890e-01
1.060450593551691512e+01 4.853525911377198909e-01 1.329263995765268547e-01
1.070076057043598894e+01 4.685735401472108097e-01 1.531170178097132073e-01
1.072367674175372798e+01 4.626154654622914864e-01 1.503903688211911671e-01
1.058821014392618132e+01 4.877134590153062721e-01 1.210075071704417304e-01
1.097799196008370437e+01 4.195309555449950323e-01 1.991951057239109701e-01
1.084063546905278308e+01 4.445431008514211801e-01 1.772629705834805058e-01
