weight logl t0 tau logZsun
0.000000000000000000e+00 -6.877069824218750000e+03 5.983947712005003305e-01 4.291965664238440725e-01 5.320439649764852064e-01
0.000000000000000000e+00 -6.876298828125000000e+03 1.317633997804006363e-01 6.551158984496305848e-01 6.337309135920696779e-01
0.000000000000000000e+00 -6.875311523437500000e+03 7.710166079903879588e-02 7.145811347246991962e-01 7.119687720898849603e-01
0.000000000000000000e+00 -6.874725585937500000e+03 1.908210910731440446e-01 6.058772362802459233e-01 5.287096561988526844e-01
0.000000000000000000e+00 -6.874102539062500000e+03 7.145725312859750877e-01 3.848851444530538846e-01 6.441859768619354609e-01
0.000000000000000000e+00 -6.873812988281250000e+03 6.978567576350940271e-01 1.397919938644617277e-01 4.784205363021563073e-01
0.000000000000000000e+00 -6.873272460937500000e+03 1.672646721500536948e-02 7.346109532943220222e-01 7.322780378318365369e-01
0.000000000000000000e+00 -6.872551757812500000e+03 6.930747823629360704e-01 1.732146019434119832e-01 4.785499214804139756e-01
0.000000000000000000e+00 -6.872331054687500000e+03 6.402934045069292868e-01 2.568077223602374115e-01 5.047213786760268439e-01
0.000000000000000000e+00 -6.871961914062500000e+03 7.824764474323813168e-01 2.685188225419918862e-01 5.940699222519763012e-01
0.000000000000000000e+00 -6.871056152343750000e+03 8.944166003583619018e-01 5.661250619845015208e-04 8.074514997054145216e-01
0.000000000000000000e+00 -6.869210937500000000e+03 8.618006141319423108e-02 7.164720471356496034e-01 8.502541052431937807e-01
0.000000000000000000e+00 -6.868209472656250000e+03 7.814113052898963296e-01 1.345306353831671187e-01 5.101819992158144190e-01
0.000000000000000000e+00 -6.868014648437500000e+03 7.512496307766471926e-01 2.739483575624152012e-01 5.848309398934450343e-01
0.000000000000000000e+00 -6.866813476562500000e+03 4.508232819737222341e-01 4.738561924960088545e-01 4.936929716688102099e-01
0.000000000000000000e+00 -6.866189453125000000e+03 6.044702445728792339e-01 4.552753336229619086e-01 5.939701925835226826e-01
0.000000000000000000e+00 -6.865877441406250000e+03 6.655910863704905811e-01 8.836885584260212312e-03 4.989674228326420602e-01
0.000000000000000000e+00 -6.865698242187500000e+03 9.076274985533836492e-01 1.044905582862035720e-01 9.187393082575932013e-01
0.000000000000000000e+00 -6.865348632812500000e+03 6.778497233409725986e-01 3.878835983781551144e-01 5.745563955506017839e-01
0.000000000000000000e+00 -6.863888671875000000e+03 6.139247971515886526e-01 2.824670067883409130e-01 4.870839303126094366e-01
0.000000000000000000e+00 -6.862377441406250000e+03 6.986535693853017648e-01 6.347598955155220324e-02 5.202587804682160533e-01
0.000000000000000000e+00 -6.861508789062500000e+03 7.730606519730982562e-01 3.098610326987485397e-01 6.325637704354051261e-01
0.000000000000000000e+00 -6.859757324218750000e+03 7.656443234957045485e-01 9.376502050391732901e-02 4.988011606131839137e-01
0.000000000000000000e+00 -6.858701171875000000e+03 8.282237084346912859e-01 1.477501481782858006e-01 6.202961076212067937e-01
0.000000000000000000e+00 -6.857871093750000000e+03 5.674820837221938863e-01 3.741703300000088772e-01 4.713491418475740380e-01
0.000000000000000000e+00 -6.856764160156250000e+03 5.551409060461162115e-01 4.625283386112434281e-01 6.224758469190528887e-01
0.000000000000000000e+00 -6.856741210937500000e+03 7.349219623083688147e-01 8.561587762984923522e-02 4.916386608407147252e-01
0.000000000000000000e+00 -6.855846679687500000e+03 2.487402686633021220e-01 5.846125987247139388e-01 5.281509963238073535e-01
0.000000000000000000e+00 -6.855324218750000000e+03 7.432004331026829114e-01 6.994518536627580829e-03 4.963781087833990524e-01
0.000000000000000000e+00 -6.854998046875000000e+03 6.797563526851531091e-01 4.268264703977376895e-01 6.841967446457905000e-01
0.000000000000000000e+00 -6.854111816406250000e+03 3.468486803410206765e-01 5.799667740353557921e-01 6.494932091897333004e-01
0.000000000000000000e+00 -6.853873046875000000e+03 2.258333311363134310e-01 6.044324119438293508e-01 5.629304523315249442e-01
0.000000000000000000e+00 -6.853700195312500000e+03 6.801836444152669081e-01 3.746066893487540739e-01 6.365405044433567472e-01
0.000000000000000000e+00 -6.853604492187500000e+03 5.765256769511845070e-01 4.409093698495745173e-01 5.980080990460743262e-01
0.000000000000000000e+00 -6.852331054687500000e+03 2.010632181836579102e-01 6.219631846621842541e-01 5.897996523695677729e-01
0.000000000000000000e+00 -6.850240234375000000e+03 8.811940027221881744e-01 8.119438227978215128e-02 7.192396246611779675e-01
0.000000000000000000e+00 -6.850185058593750000e+03 1.975705225742520055e-01 6.094990799191032371e-01 4.867750107394711589e-01
0.000000000000000000e+00 -6.848999023437500000e+03 6.969299665648274189e-01 1.713218669940171912e-01 5.260393813761580217e-01
0.000000000000000000e+00 -6.847685546875000000e+03 3.935048083618081227e-01 5.810241653279331064e-01 6.081834678793707205e-01
0.000000000000000000e+00 -6.847022949218750000e+03 6.768982474131429727e-01 4.270178041109615741e-01 8.256284345889584042e-01
0.000000000000000000e+00 -6.843235839843750000e+03 2.348473280530654073e-01 6.542516717996189612e-01 8.097463641812235879e-01
0.000000000000000000e+00 -6.841059082031250000e+03 2.200581912310505261e-01 5.946976950468242373e-01 5.252467360710032507e-01
0.000000000000000000e+00 -6.840126953125000000e+03 7.772893552472781575e-01 1.013457017109589131e-01 5.029531650633410900e-01
0.000000000000000000e+00 -6.839466308593750000e+03 6.535838003911852434e-01 1.178416316318094959e-01 4.886763974882410988e-01
0.000000000000000000e+00 -6.838980468750000000e+03 8.992269291420884603e-01 3.855883747169142062e-02 8.487399652477516376e-01
0.000000000000000000e+00 -6.836930664062500000e+03 8.566561171419195819e-02 6.721165474011128182e-01 5.448542931938762379e-01
0.000000000000000000e+00 -6.835708984375000000e+03 6.472395662222730772e-01 1.831088781449364822e-01 4.959981087749881778e-01
0.000000000000000000e+00 -6.835285644531250000e+03 7.561320156338630083e-01 2.442624771394774630e-02 4.981178211903743991e-01
0.000000000000000000e+00 -6.835128906250000000e+03 7.163148643739825072e-01 2.044155888251388831e-01 5.371033230898086819e-01
0.000000000000000000e+00 -6.834448242187500000e+03 6.747496093515175097e-01 1.086021402530226165e-01 4.733796153292750830e-01
0.000000000000000000e+00 -6.834391601562500000e+03 6.056940812230862115e-01 3.216428132906899995e-01 4.960346217877532604e-01
0.000000000000000000e+00 -6.834287109375000000e+03 6.236546717202633427e-01 2.858745033675077485e-01 4.972878196506275161e-01
0.000000000000000000e+00 -6.833250000000000000e+03 4.624736343953824713e-01 5.183841007337998130e-01 6.241904109613928275e-01
0.000000000000000000e+00 -6.832342773437500000e+03 6.952545267003127361e-01 1.456029731384498316e-01 4.791999846930853346e-01
0.000000000000000000e+00 -6.832301757812500000e+03 8.333729533204490281e-01 2.531721993139983695e-01 7.676462557245181673e-01
0.000000000000000000e+00 -6.831852539062500000e+03 1.202193750033925257e-01 6.291492835805359007e-01 5.267650458251825762e-01
0.000000000000000000e+00 -6.829067871093750000e+03 1.561278471492890674e-01 6.709762872629750907e-01 6.061967233161279500e-01
0.000000000000000000e+00 -6.828713378906250000e+03 6.891367327112783991e-01 4.027486196363220250e-01 7.595341845166995176e-01
0.000000000000000000e+00 -6.828627929687500000e+03 4.388204131452008161e-01 5.256712877476561463e-01 6.038439462325498885e-01
0.000000000000000000e+00 -6.827164062500000000e+03 8.687402245792233968e-01 1.227254478877245480e-01 6.936752725294302868e-01
0.000000000000000000e+00 -6.825299804687500000e+03 7.705280088296412311e-01 3.906680671881401778e-01 9.640117088693733738e-01
0.000000000000000000e+00 -6.824012695312500000e+03 8.564043276103900926e-01 1.050324761048390121e-01 6.550948231430779867e-01
0.000000000000000000e+00 -6.822099609375000000e+03 7.060346573819549221e-01 3.068832358929605153e-01 5.158285578270526139e-01
0.000000000000000000e+00 -6.821921386718750000e+03 6.457738858217014766e-01 2.493747430159330980e-01 5.067526735915580671e-01
0.000000000000000000e+00 -6.819862304687500000e+03 7.207041314443094482e-01 1.370433073452415051e-02 4.874138484114065584e-01
0.000000000000000000e+00 -6.819314453125000000e+03 6.048054037259608107e-01 3.696288878100747466e-01 5.290086549088716117e-01
0.000000000000000000e+00 -6.819145019531250000e+03 5.987956446640991803e-01 3.230284499626310257e-01 4.769487752723475804e-01
0.000000000000000000e+00 -6.818044921875000000e+03 9.076991530818978582e-03 6.858820960447779003e-01 5.254682129746196528e-01
0.000000000000000000e+00 -6.817795898437500000e+03 4.329759885839525868e-01 4.850671870897222959e-01 4.867009397645625235e-01
0.000000000000000000e+00 -6.816833496093750000e+03 6.641982058537683198e-01 3.258457396011349427e-02 4.747704437852503512e-01
0.000000000000000000e+00 -6.816239746093750000e+03 7.006157004281950984e-01 3.402246638051331651e-02 5.201277761041576131e-01
0.000000000000000000e+00 -6.816181152343750000e+03 8.196637895554497177e-01 2.319540530053223470e-01 7.289188949926689309e-01
0.000000000000000000e+00 -6.815247070312500000e+03 8.010151622552467154e-01 2.272493631388869950e-01 6.061699938262139487e-01
0.000000000000000000e+00 -6.814495117187500000e+03 8.290331129934427334e-01 1.240221308797453403e-01 6.252495319469050239e-01
0.000000000000000000e+00 -6.812493652343750000e+03 6.559354658009390882e-01 1.254528739163829343e-01 4.888585135346595889e-01
0.000000000000000000e+00 -6.809155273437500000e+03 7.017079854821476337e-01 6.767930319709591913e-02 4.809084128354538246e-01
0.000000000000000000e+00 -6.808304687500000000e+03 6.291304659338396998e-01 2.734641407868211305e-01 4.730620707169072015e-01
0.000000000000000000e+00 -6.807425781250000000e+03 6.227659711054592817e-01 3.041798385710894337e-01 4.730910718969911777e-01
0.000000000000000000e+00 -6.805979003906250000e+03 6.718942603285235071e-01 1.815673697462836245e-01 4.762477730669143483e-01
0.000000000000000000e+00 -6.805064453125000000e+03 6.953418904121242416e-01 1.976459711830527155e-01 5.261660409655249948e-01
0.000000000000000000e+00 -6.804440917968750000e+03 8.776129660081994910e-01 3.681508218111750885e-03 6.905318262616082503e-01
0.000000000000000000e+00 -6.801890625000000000e+03 8.775750658988138442e-01 6.499230381617682184e-02 7.120990851073382144e-01
0.000000000000000000e+00 -6.801293945312500000e+03 8.598279315750170237e-01 8.647796686263597987e-02 6.877483034025642095e-01
0.000000000000000000e+00 -6.799994140625000000e+03 6.698641190564639247e-01 8.737964537772058282e-02 5.006085236373774006e-01
0.000000000000000000e+00 -6.797457031250000000e+03 6.992098210153521176e-01 1.818635876829082232e-01 4.844057554164041823e-01
0.000000000000000000e+00 -6.797100585937500000e+03 9.331234337439731075e-02 6.689322016112619895e-01 5.431661435819935546e-01
0.000000000000000000e+00 -6.797009277343750000e+03 3.403521383464657157e-01 5.962852424266380513e-01 6.981773259183169378e-01
0.000000000000000000e+00 -6.796355468750000000e+03 6.768375262766934686e-01 1.975793187939953732e-01 5.158101947116897623e-01
0.000000000000000000e+00 -6.796036621093750000e+03 7.681882179152423884e-01 2.780167589134313610e-01 6.221948059681357002e-01
0.000000000000000000e+00 -6.795956542968750000e+03 6.787431160530323915e-01 6.263874952048165134e-03 4.759270453893756914e-01
0.000000000000000000e+00 -6.794773437500000000e+03 7.337492653625017347e-01 7.968559993579593659e-03 5.319130199075449150e-01
0.000000000000000000e+00 -6.794704101562500000e+03 1.315400633109230499e-01 6.547350331790499078e-01 5.366965362793205685e-01
0.000000000000000000e+00 -6.794080566406250000e+03 8.809117766648661974e-01 4.893513704495844330e-02 7.259320296702131969e-01
0.000000000000000000e+00 -6.793737304687500000e+03 2.864594049829161104e-02 7.317234445802808240e-01 8.450003162266666035e-01
0.000000000000000000e+00 -6.792230957031250000e+03 8.763501388492609401e-01 7.055329520103570395e-02 7.134870773611295958e-01
0.000000000000000000e+00 -6.790798828125000000e+03 3.432751778456201164e-01 5.360586790340656771e-01 4.959341039682050312e-01
0.000000000000000000e+00 -6.790526855468750000e+03 6.749883236724185664e-02 6.986942191114119405e-01 6.119140249703948209e-01
0.000000000000000000e+00 -6.789542480468750000e+03 8.452352134251187588e-01 2.039757347696943279e-01 7.051631900977646250e-01
0.000000000000000000e+00 -6.786486328125000000e+03 5.782322731824953710e-01 3.879135367462647199e-01 5.185915192527571493e-01
0.000000000000000000e+00 -6.785448730468750000e+03 8.811098459939921135e-01 1.311841882503316237e-01 7.967661405490931159e-01
0.000000000000000000e+00 -6.784419921875000000e+03 6.834672360928004675e-01 1.512862967570149930e-02 5.092458464319521427e-01
0.000000000000000000e+00 -6.784305664062500000e+03 5.310796188724943301e-01 4.176370326586695825e-01 4.784250087111260319e-01
0.000000000000000000e+00 -6.783748535156250000e+03 4.129692520365457753e-02 6.814945395283206198e-01 6.278501998282256524e-01
0.000000000000000000e+00 -6.781222167968750000e+03 5.342847499489098428e-01 4.470126039101006699e-01 5.536771987071051893e-01
0.000000000000000000e+00 -6.780305664062500000e+03 6.622488818176150982e-01 1.461858531762619817e-01 4.988981282717503962e-01
0.000000000000000000e+00 -6.778671875000000000e+03 4.255350398383371813e-01 6.079870348550767689e-01 8.601325208330801164e-01
0.000000000000000000e+00 -6.776821777343750000e+03 7.463494242219589347e-01 8.594885379649108703e-02 5.001190919735525320e-01
0.000000000000000000e+00 -6.776743164062500000e+03 3.499370934618667439e-01 6.084393893002917331e-01 8.017143494489523681e-01
0.000000000000000000e+00 -6.774986816406250000e+03 2.744354656460618047e-01 5.687168266303967989e-01 5.042910805087233994e-01
0.000000000000000000e+00 -6.774273437500000000e+03 4.244752369476740839e-01 5.027030821090484602e-01 5.231049948895614143e-01
0.000000000000000000e+00 -6.773263671875000000e+03 7.741441244483013850e-01 1.613749789707428217e-01 5.500700950522773303e-01
0.000000000000000000e+00 -6.772750000000000000e+03 8.055794033272448695e-01 2.775356502713245410e-01 6.765276648536358017e-01
0.000000000000000000e+00 -6.772398437500000000e+03 7.912740493040912870e-01 1.055487970099078243e-01 5.191042488944450639e-01
0.000000000000000000e+00 -6.772181640625000000e+03 6.380377005526279843e-01 2.325241933357546920e-01 4.810794439761819641e-01
0.000000000000000000e+00 -6.771710937500000000e+03 8.755712191560729440e-01 9.950391650935941357e-02 7.736400828215369563e-01
0.000000000000000000e+00 -6.771037109375000000e+03 8.080083681654904870e-01 8.809555712089867097e-02 5.460906092849960869e-01
0.000000000000000000e+00 -6.769878906250000000e+03 6.606494789286823099e-01 3.392009896205895325e-01 5.010621639940577854e-01
0.000000000000000000e+00 -6.769526855468750000e+03 3.526321105877405770e-01 5.321486294317463450e-01 4.959275078252312063e-01
0.000000000000000000e+00 -6.769254882812500000e+03 7.075364382093490834e-01 3.636059384385023074e-01 6.672813103640630183e-01
0.000000000000000000e+00 -6.768274902343750000e+03 6.226357678943463814e-01 3.053898546083803067e-01 4.998484319318508007e-01
0.000000000000000000e+00 -6.765187988281250000e+03 6.298434810921188509e-01 2.583296970350904553e-01 4.812108709405854556e-01
0.000000000000000000e+00 -6.763687500000000000e+03 6.765494232790426610e-01 3.039040189454533802e-02 4.791144691273099276e-01
0.000000000000000000e+00 -6.763432617187500000e+03 8.939821654209879620e-01 1.078896705926712940e-02 7.514670183190143016e-01
0.000000000000000000e+00 -6.763385742187500000e+03 6.643143303296383806e-01 6.882501671557295087e-02 4.796453714220622055e-01
0.000000000000000000e+00 -6.763217285156250000e+03 7.856013262375332040e-01 1.835911716066310762e-01 5.661625076395183642e-01
0.000000000000000000e+00 -6.761583984375000000e+03 4.346258847101093226e-01 5.143442329705953941e-01 5.655982856003568537e-01
0.000000000000000000e+00 -6.761227050781250000e+03 6.049679537698804399e-02 6.532091344981830749e-01 5.447082371821095892e-01
0.000000000000000000e+00 -6.760778320312500000e+03 8.934676136473694852e-01 1.373234942229728528e-02 8.022835637086386251e-01
0.000000000000000000e+00 -6.758165039062500000e+03 8.461420874289128369e-01 1.295518440681616701e-01 6.829241711207215682e-01
0.000000000000000000e+00 -6.757202148437500000e+03 6.724846166961416793e-01 3.691123039721166954e-02 4.925530968774791685e-01
0.000000000000000000e+00 -6.756295898437500000e+03 2.816541527829563574e-01 5.941999677051620354e-01 5.934526838480110866e-01
0.000000000000000000e+00 -6.755336914062500000e+03 3.279297898484613283e-01 6.007555938550060981e-01 6.955702790954639836e-01
0.000000000000000000e+00 -6.752803222656250000e+03 4.691693579740524589e-01 4.760867817056371187e-01 5.219968575372225805e-01
0.000000000000000000e+00 -6.752369628906250000e+03 5.430909375459608279e-01 4.074791166381651619e-01 4.951336220192199544e-01
0.000000000000000000e+00 -6.750695800781250000e+03 6.685918399160428738e-02 6.982152988421922446e-01 7.447168820889229490e-01
0.000000000000000000e+00 -6.747316894531250000e+03 7.366672472313063880e-01 2.290833551366555643e-01 5.474794443037405145e-01
0.000000000000000000e+00 -6.747098144531250000e+03 3.804127287751346564e-02 6.531409103280321204e-01 4.801429610057309505e-01
0.000000000000000000e+00 -6.745839355468750000e+03 6.442884093094511933e-01 2.153803816812392968e-01 4.895401906867964392e-01
0.000000000000000000e+00 -6.745182617187500000e+03 7.459384277032569122e-01 1.711490285798622502e-02 5.341473092837415448e-01
0.000000000000000000e+00 -6.744919921875000000e+03 5.784639377132786420e-01 4.080684959605921369e-01 5.426815258813757481e-01
0.000000000000000000e+00 -6.743869140625000000e+03 7.515999918375055877e-01 8.449462509719407599e-02 5.346024609325997767e-01
0.000000000000000000e+00 -6.743742675781250000e+03 6.723370515975949369e-01 1.187310257734004448e-01 5.005707289560158424e-01
0.000000000000000000e+00 -6.742826171875000000e+03 5.430130682025768873e-01 4.966648783270602996e-01 7.064774301385634558e-01
0.000000000000000000e+00 -6.742708496093750000e+03 3.299331161043927985e-01 5.550312786955413635e-01 5.364351048729214533e-01
0.000000000000000000e+00 -6.741630859375000000e+03 2.345958535029780689e-01 6.449185507738042222e-01 6.109731495394929990e-01
0.000000000000000000e+00 -6.741583007812500000e+03 7.067794166139916845e-01 1.390641583227105738e-01 5.254626657159431335e-01
0.000000000000000000e+00 -6.740382812500000000e+03 6.731363990924335017e-01 4.761314505509905981e-02 4.833580455120300989e-01
0.000000000000000000e+00 -6.739526367187500000e+03 2.940224839224120368e-01 6.447911507950592203e-01 7.251508277178656536e-01
0.000000000000000000e+00 -6.738052734375000000e+03 8.785380019864662549e-01 9.072125274643427773e-02 7.247534279455248862e-01
0.000000000000000000e+00 -6.736272460937500000e+03 4.768312105880089247e-01 4.614001967004552895e-01 4.837287577304261177e-01
0.000000000000000000e+00 -6.736158691406250000e+03 6.814848968296615128e-01 4.280881400931304537e-01 6.970803510508919443e-01
0.000000000000000000e+00 -6.736140625000000000e+03 7.021530768411465839e-01 2.618841594601883926e-01 4.988144420819484726e-01
0.000000000000000000e+00 -6.735609863281250000e+03 7.067176088581877957e-01 3.327168529792504659e-01 5.908224239361045127e-01
0.000000000000000000e+00 -6.734823242187500000e+03 6.007729613787341494e-01 3.788277534975809102e-01 4.870405943320164077e-01
0.000000000000000000e+00 -6.732904296875000000e+03 6.230807451355941939e-01 3.130044035001018354e-01 5.019105346617078744e-01
0.000000000000000000e+00 -6.732052734375000000e+03 2.147232045871860784e-01 6.346909491689362026e-01 6.613246677492127246e-01
0.000000000000000000e+00 -6.731429687500000000e+03 4.225188712334027041e-02 7.390408800821174351e-01 8.370102103079978262e-01
0.000000000000000000e+00 -6.730178710937500000e+03 7.628268827154289777e-01 3.981373693253411616e-01 9.855083159103945611e-01
0.000000000000000000e+00 -6.730044921875000000e+03 5.737375916008470300e-01 3.735207461969810572e-01 4.860531907084856273e-01
0.000000000000000000e+00 -6.729962890625000000e+03 2.121999381139627605e-01 5.996079585152560565e-01 5.271981365247915274e-01
0.000000000000000000e+00 -6.729535156250000000e+03 5.566807770813255729e-01 3.981213643925896051e-01 4.820249352897041373e-01
0.000000000000000000e+00 -6.728517578125000000e+03 6.652906824889388560e-01 1.060017465446417839e-01 4.945020168982150466e-01
0.000000000000000000e+00 -6.728169921875000000e+03 6.387976145918514703e-01 2.901762143033431718e-01 4.793388231811775979e-01
0.000000000000000000e+00 -6.726005371093750000e+03 3.970757090113926635e-01 6.073136532005805055e-01 7.519361291778504652e-01
0.000000000000000000e+00 -6.725425781250000000e+03 3.672825192787724236e-01 5.451348118077948834e-01 5.564266604956660256e-01
0.000000000000000000e+00 -6.722834960937500000e+03 6.691694756973466385e-01 8.156422388664541501e-02 4.859303058403602327e-01
0.000000000000000000e+00 -6.722300781250000000e+03 8.884631582291656615e-01 5.238227072414625152e-02 7.906631209025204443e-01
0.000000000000000000e+00 -6.721978515625000000e+03 8.638927508952287670e-01 1.175256226594914022e-01 7.031583026945164017e-01
0.000000000000000000e+00 -6.720929199218750000e+03 3.208736804206426818e-01 5.926810554154525734e-01 5.531144812134839439e-01
0.000000000000000000e+00 -6.720052734375000000e+03 4.758768781059089514e-01 5.408557692501312353e-01 6.162154529457335439e-01
0.000000000000000000e+00 -6.719509765625000000e+03 4.752946020180678355e-01 4.622870275651951300e-01 4.895820097140801685e-01
0.000000000000000000e+00 -6.719240234375000000e+03 2.887158931072849599e-01 5.624584473409999230e-01 4.966504110202408784e-01
0.000000000000000000e+00 -6.718552734375000000e+03 4.988836757221108975e-01 5.160137923848158170e-01 5.809370709642424080e-01
0.000000000000000000e+00 -6.718509765625000000e+03 9.043544171248502073e-01 5.938849923020783628e-02 8.470709012931274540e-01
0.000000000000000000e+00 -6.718365722656250000e+03 7.792193824852063910e-01 8.624268772434440233e-02 5.055928800728356487e-01
0.000000000000000000e+00 -6.718132812500000000e+03 5.154562866275850253e-01 4.370769790650438358e-01 4.836223951985633152e-01
0.000000000000000000e+00 -6.718058593750000000e+03 6.487734295367376669e-01 2.338323408548498294e-01 4.810316305783274293e-01
0.000000000000000000e+00 -6.717521484375000000e+03 4.920003300919578715e-01 5.088856718908095766e-01 6.450340904866341818e-01
0.000000000000000000e+00 -6.716514648437500000e+03 6.670204373048114199e-01 9.906432430645095710e-02 4.858610335944214542e-01
0.000000000000000000e+00 -6.715990234375000000e+03 7.971099143147261090e-01 2.994544748507028675e-01 8.521321243960792158e-01
0.000000000000000000e+00 -6.715336425781250000e+03 8.794364916010696254e-01 1.086010313902574520e-01 7.517193926268689319e-01
0.000000000000000000e+00 -6.715253417968750000e+03 9.983996303055586719e-02 6.844878753338231592e-01 7.129062372751305832e-01
0.000000000000000000e+00 -6.714837890625000000e+03 7.324586223664487639e-01 2.104204337392573398e-01 5.046387972412704759e-01
0.000000000000000000e+00 -6.714562988281250000e+03 6.327136304403682132e-01 2.904326681182274328e-01 4.804918006075450387e-01
0.000000000000000000e+00 -6.714552734375000000e+03 8.331994966359013155e-01 1.407448818854081241e-01 6.555215580941489151e-01
0.000000000000000000e+00 -6.712063476562500000e+03 3.572691363201038195e-01 5.693429196196904130e-01 6.186678481437848376e-01
0.000000000000000000e+00 -6.711248046875000000e+03 5.047140527717108860e-02 6.922169412091758733e-01 6.819602383931224754e-01
0.000000000000000000e+00 -6.710940429687500000e+03 7.443755149591777531e-01 7.907969512135237800e-02 5.329598356291151973e-01
0.000000000000000000e+00 -6.710671386718750000e+03 9.550423220920278844e-02 6.420870760478336603e-01 4.902120322250483886e-01
0.000000000000000000e+00 -6.710668457031250000e+03 6.338638747545893848e-01 3.709764620865623197e-01 5.042859431935640124e-01
0.000000000000000000e+00 -6.709968750000000000e+03 8.865757310554319703e-01 1.035940284203847872e-01 7.998129775684937881e-01
0.000000000000000000e+00 -6.709705566406250000e+03 7.312915354928914979e-01 2.464056096585707234e-01 5.113506197409940501e-01
0.000000000000000000e+00 -6.709666503906250000e+03 7.712645781296858516e-01 2.320804515447488781e-01 5.717804706327441755e-01
0.000000000000000000e+00 -6.709653320312500000e+03 3.953790825600335124e-01 6.133672050957934552e-01 7.864659760162803215e-01
0.000000000000000000e+00 -6.708333984375000000e+03 6.678813670293459737e-01 1.502911760484264558e-01 4.993475194319054733e-01
0.000000000000000000e+00 -6.706685058593750000e+03 7.027824495861947351e-01 1.308652538610837190e-01 4.874441467898942282e-01
0.000000000000000000e+00 -6.706415039062500000e+03 6.665089408349422762e-02 6.956725317088211513e-01 5.999250835864367026e-01
0.000000000000000000e+00 -6.705442382812500000e+03 4.717815710597716983e-02 6.508843111050528485e-01 5.211593547367376900e-01
0.000000000000000000e+00 -6.702715820312500000e+03 3.029084072980003928e-02 7.394752626644636173e-01 8.030830747125216051e-01
0.000000000000000000e+00 -6.700254882812500000e+03 3.283437515245180016e-02 7.092918024855009440e-01 6.184573708689241611e-01
0.000000000000000000e+00 -6.696471191406250000e+03 7.636021943210677954e-01 5.553737200050146150e-02 5.317905443310955160e-01
0.000000000000000000e+00 -6.696000000000000000e+03 7.895249973694988821e-01 1.598333351557507109e-01 5.602362608161806090e-01
0.000000000000000000e+00 -6.693201171875000000e+03 7.886244918199221132e-01 2.519634807814441491e-02 5.037835376259153231e-01
0.000000000000000000e+00 -6.692993164062500000e+03 7.692811977871691909e-01 1.109524549472277188e-01 5.356842735954109314e-01
0.000000000000000000e+00 -6.691138671875000000e+03 7.967581577819973226e-01 1.332398533975642785e-02 5.238995336204259612e-01
0.000000000000000000e+00 -6.690457031250000000e+03 7.360726248407754024e-01 1.761722138162885587e-01 5.354049257954995866e-01
0.000000000000000000e+00 -6.690336425781250000e+03 1.667163044257992111e-01 6.904780990791801187e-01 8.486382474910469931e-01
0.000000000000000000e+00 -6.689992187500000000e+03 6.829693218281729372e-01 7.822623000777395585e-02 4.831414399803046766e-01
0.000000000000000000e+00 -6.689849609375000000e+03 6.212426047497121573e-01 3.758596983201222264e-01 5.471976421758087961e-01
0.000000000000000000e+00 -6.689601562500000000e+03 7.060158805420155836e-01 1.779996697020709284e-01 4.914014560331149140e-01
0.000000000000000000e+00 -6.689488281250000000e+03 8.518825552996388550e-01 2.213362226050561432e-01 8.893711639497624555e-01
0.000000000000000000e+00 -6.688411132812500000e+03 6.830203445757796477e-01 8.167009916783629642e-02 4.832772863534691155e-01
0.000000000000000000e+00 -6.687334472656250000e+03 8.373855826174240180e-01 1.273215049091112050e-01 6.358374948348402000e-01
0.000000000000000000e+00 -6.686822753906250000e+03 8.614437840011134329e-01 1.258996939213975486e-01 7.002384385476230211e-01
0.000000000000000000e+00 -6.686291992187500000e+03 7.364979727061412573e-01 4.164699824581866716e-01 9.705039094934445609e-01
0.000000000000000000e+00 -6.686277343750000000e+03 7.268340171630681690e-01 7.296721326067767688e-02 4.954524493346952330e-01
0.000000000000000000e+00 -6.685815917968750000e+03 2.193850888431202462e-01 6.538250761617039331e-01 6.281788231355156515e-01
0.000000000000000000e+00 -6.684414550781250000e+03 2.014153576769081022e-01 6.105570233720308826e-01 4.965507603243908274e-01
0.000000000000000000e+00 -6.684296875000000000e+03 6.704652446945221778e-01 2.736169112797300906e-01 4.883366735074989862e-01
0.000000000000000000e+00 -6.683245605468750000e+03 4.718052672513688428e-01 4.816056500432585041e-01 5.355463066594501331e-01
0.000000000000000000e+00 -6.683149414062500000e+03 6.723174224163522839e-01 1.565202508713872120e-01 4.999314311121207943e-01
0.000000000000000000e+00 -6.682897460937500000e+03 3.706836808911387893e-01 5.256076925393697863e-01 4.936549878641414146e-01
0.000000000000000000e+00 -6.682509277343750000e+03 6.478849336079430810e-01 3.585238411205574627e-01 5.562028506121813320e-01
0.000000000000000000e+00 -6.682363769531250000e+03 9.018039603783285507e-01 7.830444116840207247e-02 8.583932723080712757e-01
0.000000000000000000e+00 -6.680789062500000000e+03 1.139861695548396447e-01 6.651249405153678573e-01 6.475528469786695496e-01
0.000000000000000000e+00 -6.679709960937500000e+03 1.555354996528836020e-01 6.803752081772583837e-01 7.993532904997227018e-01
0.000000000000000000e+00 -6.679347656250000000e+03 7.792618804463024018e-01 1.773306648462660284e-01 5.553436287031658924e-01
0.000000000000000000e+00 -6.679278320312500000e+03 7.248134270740290708e-01 2.247472430871769733e-01 5.052758681631531745e-01
0.000000000000000000e+00 -6.679183593750000000e+03 9.015848414946540101e-01 9.933926334911324929e-02 8.889157928896482819e-01
